Material,Valuation area,Moving price,MovAvgPrice PP,MovAvgPrice PY,Standard price,Price unit,Total Stock,Total Value,Price control,Price_Change_PP,Price_Change_PY
109900000005,1015,504.82,504.82,504.82,487.38,1,99.582,50270.98,V,0.0,0.0
109900000007,1001,26.0,1.0,1.0,0.0,1,7950.0,206700.0,V,2500.0,2500.0
109900000008,1001,13504.15,13504.15,13504.15,0.0,1,3.0,40512.44,V,0.0,0.0
109900000009,1001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
109900000013,1001,6411.82,1.0,1.0,0.0,1,3309.0,21216715.58,V,641082.0,641082.0
109900000015,1001,83514.0,83514.0,83514.0,1417.93,1,989.732,82656478.71,V,0.0,0.0
109900000015,1001,1416.78,1423.0,1423.0,0.0,1,16.643,23579.47,V,-0.4371047083626161,-0.4371047083626161
109900000015,1015,1416.78,1417.14,1417.14,1417.93,1,15.68,22215.16,V,-0.025403277022744915,-0.025403277022744915
110000000002,2001,4266.67,4266.67,4266.67,0.0,1,0.0,0.0,V,0.0,0.0
110000000003,2003,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000004,2002,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000005,2017,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000008,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000009,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000010,2003,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000010,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000012,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000012,2007,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000012,2012,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000013,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000015,2013,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000015,2016,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000016,2013,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000017,2001,125.0,125.0,125.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000017,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000017,2007,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000018,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000018,2005,48.51,1.0,1.0,0.0,1,6.0,291.07,V,4751.0,4751.0
110000000020,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000021,2002,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000022,2002,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000023,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000025,2001,22.97,22.97,22.97,0.0,1,0.0,0.0,V,0.0,0.0
110000000025,2017,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000026,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000028,2002,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000028,2015,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000029,2005,11.59,1.0,1.0,0.0,1,2.0,23.18,V,1059.0,1059.0
110000000030,2001,23.2,23.2,23.2,0.0,1,0.0,0.0,V,0.0,0.0
110000000032,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000032,2008,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000032,2010,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000033,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000034,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000034,2010,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000035,2007,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000035,2009,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000036,2012,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000037,2001,6000.0,6000.0,6000.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000037,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000038,2001,279.0,279.0,279.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000038,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000038,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000040,2003,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000041,2002,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000041,2010,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000042,2017,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000043,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000044,2007,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000044,2012,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000045,2010,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000050,1008,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000050,2014,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000052,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000052,2017,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000053,2008,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000053,2017,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000054,2016,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000055,2009,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000056,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000056,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000057,2003,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000058,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000058,2017,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000059,2003,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000059,2015,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000060,2002,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000060,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000061,2003,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000062,2001,3.71,3.71,3.71,0.0,1,0.0,0.0,V,0.0,0.0
110000000062,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000063,2001,1.64,1.64,1.64,0.0,1,0.0,0.0,V,0.0,0.0
110000000063,2011,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000064,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000065,2003,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000065,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000065,2011,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000067,2003,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000068,2003,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000068,2005,7.62,1.0,1.0,0.0,1,234.0,1782.71,V,662.0,662.0
110000000069,2003,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000069,2007,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000069,2008,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000069,2009,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000070,2002,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000071,2009,2.66,1.0,1.0,0.0,1,238.0,632.22,V,166.0,166.0
110000000071,2010,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000071,2016,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000072,2002,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000072,2015,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000073,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000074,1001,8.39,1.0,1.0,0.0,1,110.0,922.4,V,739.0,739.0
110000000074,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000075,2012,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000078,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000078,2005,128.82,1.0,1.0,0.0,1,20.0,2576.43,V,12782.0,12782.0
110000000078,2012,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000079,2016,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000080,2002,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000081,2017,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000082,2003,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000083,2002,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000084,2007,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000084,2011,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000085,2001,191.06,191.06,191.06,0.0,1,0.0,0.0,V,0.0,0.0
110000000085,2002,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000086,2003,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000087,2001,36.0,36.0,36.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000089,2003,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000091,2002,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000093,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000094,2001,4.38,4.38,4.38,0.0,1,0.0,0.0,V,0.0,0.0
110000000094,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000096,2003,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000096,2009,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000097,2001,235.89,235.89,235.89,0.0,1,0.0,0.0,V,0.0,0.0
110000000097,2015,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000098,2003,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000098,2007,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000098,2009,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000100,2008,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000101,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000105,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000107,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000108,2001,1750.0,1750.0,1750.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000108,2011,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000109,2002,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000109,2012,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000110,2008,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000111,2001,1250.0,1250.0,1250.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000111,2014,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000111,2016,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000113,2008,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000114,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000115,2001,950.0,950.0,950.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000115,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000115,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000116,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000117,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000117,2007,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000117,2013,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000118,2016,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000121,2009,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000122,2001,2750.0,2750.0,2750.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000122,2007,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000123,2012,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000124,2007,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000125,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000126,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000128,2002,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000133,1001,124.0,1.0,1.0,0.0,1,5.0,620.0,V,12300.0,12300.0
110000000133,2007,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000133,2016,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000134,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000134,2015,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000134,2016,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000134,2017,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000135,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000135,2009,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000136,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000137,1001,250.32,1.0,1.0,0.0,1,120.0,30038.4,V,24932.0,24932.0
110000000137,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000137,2013,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000137,2016,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000138,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000140,2007,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000141,2015,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000143,2005,20.63,1.0,1.0,0.0,1,10.0,206.25,V,1963.0,1963.0
110000000143,2015,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000144,2005,129.25,1.0,1.0,0.0,1,1.0,129.25,V,12825.0,12825.0
110000000144,2010,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000144,2014,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000144,2016,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000145,2003,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000146,2011,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000149,2010,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000152,2015,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000153,2001,205.0,205.0,205.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000155,2017,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000156,2007,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000160,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000160,2008,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000160,5001,75.0,1.0,1.0,0.0,1,0.0,0.0,V,7400.0,7400.0
110000000161,2001,10.0,10.0,10.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000161,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000163,2001,762.3,762.3,762.3,0.0,1,0.0,0.0,V,0.0,0.0
110000000164,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000165,2002,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000166,2002,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000171,2002,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000172,2007,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000173,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000177,2003,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000179,2010,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000179,2014,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000180,2002,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000181,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000181,2008,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000181,2013,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000182,2010,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000184,2001,3517.74,3517.74,3517.74,0.0,1,0.0,0.0,V,0.0,0.0
110000000185,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000186,2003,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000186,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000186,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000187,2017,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000189,2003,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000189,2017,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000194,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000197,2017,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000198,2002,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000202,2003,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000203,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000204,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000205,2003,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000206,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000207,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000208,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000210,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000216,2001,9985.0,9985.0,9985.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000216,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000218,2001,5849.7,5849.7,5849.7,0.0,1,0.0,0.0,V,0.0,0.0
110000000219,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000219,2017,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000220,2016,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000222,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000222,2003,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000223,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000223,2017,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000224,2010,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000224,2012,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000224,5001,65.67,1.0,1.0,0.0,1,0.0,0.0,V,6467.0,6467.0
110000000225,2001,1265.0,1265.0,1265.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000225,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000226,2003,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000226,2017,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000228,2003,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000230,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000230,2017,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000231,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000231,2003,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000232,2008,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000232,2011,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000233,2010,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000235,2009,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000235,2016,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000236,2002,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000237,2003,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000237,2013,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000237,2017,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000238,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000238,2002,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000238,2017,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000240,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000240,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000241,2017,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000243,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000244,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000245,2017,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000248,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000249,2001,4450.0,4450.0,4450.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000249,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000250,2002,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000250,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000252,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000255,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000259,2001,500.0,500.0,500.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000259,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000261,2001,41.03,41.03,41.03,0.0,1,0.0,0.0,V,0.0,0.0
110000000261,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000263,2002,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000264,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000265,2007,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000266,2002,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000266,2008,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000268,2002,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000270,1001,390.0,1.0,1.0,0.0,1,10.0,3900.0,V,38900.0,38900.0
110000000270,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000270,2003,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000271,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000272,2003,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000273,2001,2200.0,2200.0,2200.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000273,2003,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000273,2007,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000273,2009,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000274,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000275,2001,648034.0,648034.0,648034.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000277,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000279,2017,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000280,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000280,2017,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000281,2001,12300.0,12300.0,12300.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000282,2003,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000287,2002,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000287,2017,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000288,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000291,2003,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000291,2009,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000291,5001,227.68,1.0,1.0,0.0,1,0.0,0.0,V,22668.0,22668.0
110000000300,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000301,2002,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000302,2002,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
110000000302,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
