Sales document,Sales Document Item,Material,Material Group,Product hierarchy,Net Value,Order Quantity,Sales unit,Net Price
10000218,20,200300013300.0,B0003,,4317884.75,715.0,EA,18.3
10000219,10,202030901500.0,B0003,,664272.23,224.0,EA,19.77
10000219,30,200200200750.0,B0003,,157800.05,100.0,EA,21.04
10000219,40,200200190600.0,B0003,,126240.04,100.0,EA,21.04
10000219,50,200200211100.0,B0003,,226820.08,100.0,EA,20.62
10000220,10,202038003250.0,B0003,,1683500.0,280.0,EA,18.5
10000221,10,202038003250.0,B0003,,1683500.0,280.0,EA,6012.5
10000222,10,202038003300.0,B0003,,5588021.9,946.0,EA,17.9
10000223,10,200300053300.0,B0003,,9020550.5,1540.0,EA,17.75
10000224,10,200300283250.0,B0003,,436800.0,112.0,EA,12.0
10000224,20,200300013250.0,B0003,,725400.0,186.0,EA,12.0
10000224,30,200300013250.0,B0003,,7800.0,2.0,EA,12.0
10000225,10,200300073200.0,B0003,,192000.0,50.0,EA,12.0
10000225,20,202038003200.0,B0003,,322560.0,84.0,EA,12.0
10000225,30,200300013200.0,B0003,,960000.0,250.0,EA,12.0
10000225,40,202038003200.0,B0003,,7680.0,2.0,EA,12.0
10000225,50,200300073200.0,B0003,,180480.0,47.0,EA,12.0
10000225,60,200300013200.0,B0003,,410880.0,107.0,EA,12.0
10000226,20,202038003300.0,B0003,,1709400.0,280.0,EA,18.5
10000227,10,202038003250.0,B0003,,168350.04,28.0,EA,18.5
10000227,20,202038003300.0,B0003,,1880340.46,308.0,EA,18.5
10000228,10,202038003250.0,B0003,,216450.04,36.0,EA,18.5
10000228,20,202038003300.0,B0003,,2246640.46,368.0,EA,18.5
10000229,10,202038003250.0,B0003,,841750.0,140.0,EA,6012.5
10000229,20,202038003300.0,B0003,,1538460.0,252.0,EA,6105.0
10000229,30,200100013450.0,B0003,,72450.0,10.0,EA,7245.0
10000230,10,202038003250.0,B0003,,216450.5,36.0,EA,18.5
10000230,20,200100013400.0,B0003,,0.0,1.0,EA,0.0
10000231,10,202038003300.0,B0003,,1025640.0,168.0,EA,18.5
10000232,10,202038003300.0,B0003,,854700.0,140.0,EA,6105.0
10000234,10,202038003300.0,B0003,,1538460.0,252.0,EA,6105.0
10000235,10,202038003250.0,B0003,,555750.5,90.0,EA,19.0
10000236,10,202038003300.0,B0003,,470250.5,75.0,EA,19.0
10000238,10,202038003300.0,B0003,,5405400.0,910.0,EA,18.0
10000239,10,200100013400.0,B0003,,1199520.0,168.0,EA,7140.0
10000241,10,200300013250.0,B0003,,8933924.75,1428.0,EA,19.25
10000242,10,202038003250.0,B0003,,1154400.0,192.0,EA,18.5
10000243,1000,110000001092.0,O0001,,98431.39,1.0,EA,98431.39
10000243,2000,110000003483.0,O0001,,1476470.88,1.0,EA,1476470.88
10000243,3000,110000001092.0,O0001,,4921.57,1.0,EA,4921.57
10000244,10,202038003300.0,B0003,,1196580.0,196.0,EA,6105.0
10000245,1000,290000000011.0,S0016,,1579823.82,1.0,EA,1579823.82
10000246,20,200100013400.0,B0003,,16891200.0,2484.0,EA,20.0
10000247,1000,110000001092.0,O0001,,98431.77,1.0,EA,98431.77
10000247,2000,110000001092.0,O0001,,4921.59,1.0,EA,4921.59
10000248,1000,290000000011.0,S0016,,103353.36,1.0,EA,103353.36
10000249,10,200200150200.0,B0003,,12000.0,20.0,EA,600.0
10000250,1000,110000001897.0,O0001,,2000000.35,8.0,EA,250000.04
10000250,2000,110000000351.0,C0013,,230400.04,1.0,EA,230400.04
10000250,3000,110000003341.0,O0001,,70670.01,1.0,EA,70670.01
10000251,10,202038003250.0,B0003,,1617524.75,252.0,EA,19.75
10000253,10,202038003250.0,B0003,,2356900.0,392.0,EA,18.5
10000254,1000,290000000011.0,S0016,,1610748.84,1.0,EA,1610748.84
10000254,2000,290000000013.0,S0016,,690320.92,1.0,EA,690320.92
10000256,10,202038003350.0,B0003,,5803875.25,924.0,EA,18.75
10000257,1000,110000001897.0,O0001,,2000000.0,8.0,EA,250000.0
10000257,2000,110000000351.0,C0013,,366000.0,1.0,EA,366000.0
10000257,3000,110000003341.0,O0001,,107160.0,1.0,EA,107160.0
10000257,4000,110000003301.0,E0003,,8640.0,6.0,EA,1440.0
10000258,1000,290000000262.0,SERVICE,,313441.97,528.0,AU,593.64
10000258,2000,290000000022.0,SERVICE,,494700.08,0.5,M,989400.16
10000258,3000,290000000250.0,SERVICE,,692580.12,1.0,AU,692580.12
10000258,4000,290000000250.0,SERVICE,,692580.12,1.0,AU,692580.12
10000258,5000,290000000250.0,SERVICE,,296820.05,0.5,AU,593640.1
10000258,6000,290000000250.0,SERVICE,,415548.07,0.7,AU,593640.1
10000259,10,202038003300.0,B0003,,1686300.0,280.0,EA,18.25
10000260,1000,290000000011.0,S0016,,1737259.87,1.0,EA,1737259.87
10000260,2000,290000000013.0,S0016,,744539.93,1.0,EA,744539.93
10000261,2000,290000000276.0,SERVICE,,19889.93,11700.0,M,1.7
10000261,3000,290000000276.0,SERVICE,,8159.97,4800.0,M,1.7
10000261,6000,290000000276.0,SERVICE,,4260.19,0.7,M,6085.99
10000261,7000,290000000276.0,SERVICE,,4260.19,0.7,M,6085.99
10000261,8000,290000000276.0,SERVICE,,3651.59,0.6,M,6085.98
10000261,9000,290000000276.0,SERVICE,,4868.78,0.8,M,6085.98
10000262,20,202038003300.0,B0003,,1025640.0,168.0,EA,6105.0
10000263,1000,290000000262.0,SERVICE,,1048269.46,815.0,AU,1286.22
10000263,2000,290000000262.0,SERVICE,,540212.48,910.0,AU,593.64
10000263,3000,290000000238.0,SERVICE,,494700.07,1.0,AU,494700.07
10000263,4000,290000000250.0,SERVICE,,593640.09,1.0,AU,593640.09
10000264,1000,290000000263.0,SERVICE,,149144.91,815.0,AU,183.0
10000264,2000,290000000276.0,SERVICE,,48854.98,19542.0,M,2.5
10000264,3000,290000000276.0,SERVICE,,4362.2,2566.0,M,1.7
10000264,4000,290000000276.0,SERVICE,,3121.2,1836.0,M,1.7
10000264,5000,290000000276.0,SERVICE,,6086.0,1.0,M,6086.0
10000264,6000,290000000276.0,SERVICE,,6086.0,1.0,M,6086.0
10000264,7000,290000000276.0,SERVICE,,6086.0,1.0,M,6086.0
10000264,8000,290000000276.0,SERVICE,,6086.0,1.0,M,6086.0
10000264,9000,290000000276.0,SERVICE,,6086.0,1.0,M,6086.0
10000264,10000,290000000277.0,SERVICE,,52173.97,1.0,AU,52173.97
10000265,10,202034903150.0,B0003,,10080.0,2.0,EA,16.0
10000265,20,202034903150.0,B0003,,15120.0,3.0,EA,16.0
10000265,30,202034903150.0,B0003,,10080.0,2.0,EA,16.0
10000265,40,202034903150.0,B0003,,141120.01,28.0,EA,16.0
10000265,50,202034903150.0,B0003,,141120.01,28.0,EA,16.0
10000265,60,202038003200.0,B0003,,16320.0,3.0,EA,17.0
10000265,70,202038003200.0,B0003,,16320.0,3.0,EA,17.0
10000265,80,202038003200.0,B0003,,152319.99,28.0,EA,17.0
10000265,90,202038003200.0,B0003,,16320.0,3.0,EA,17.0
10000265,100,202038003200.0,B0003,,16320.0,3.0,EA,17.0
10000265,110,202038003200.0,B0003,,16320.0,3.0,EA,17.0
10000265,120,202038003200.0,B0003,,16320.0,3.0,EA,17.0
10000265,130,202038003200.0,B0003,,16320.0,3.0,EA,17.0
10000265,140,202038003200.0,B0003,,5440.0,1.0,EA,17.0
10000265,150,202038003200.0,B0003,,5440.0,1.0,EA,17.0
10000265,160,202038003200.0,B0003,,5440.0,1.0,EA,17.0
10000265,170,202038003200.0,B0003,,5440.0,1.0,EA,17.0
10000265,180,202038003200.0,B0003,,5440.0,1.0,EA,17.0
10000265,190,202038003200.0,B0003,,5440.0,1.0,EA,17.0
10000265,200,202038003200.0,B0003,,16320.0,3.0,EA,17.0
10000265,210,202038003200.0,B0003,,10880.0,2.0,EA,17.0
10000265,220,202038003200.0,B0003,,5440.0,1.0,EA,17.0
10000265,230,202038003200.0,B0003,,5440.0,1.0,EA,17.0
10000265,240,202038003200.0,B0003,,5440.0,1.0,EA,17.0
10000265,250,202038003200.0,B0003,,10880.0,2.0,EA,17.0
10000265,260,202038003200.0,B0003,,5440.0,1.0,EA,17.0
10000265,270,202038003225.0,B0003,,148995.01,28.0,EA,16.5
10000265,280,202038003225.0,B0003,,148995.01,28.0,EA,16.5
10000265,290,202038003225.0,B0003,,148995.01,28.0,EA,16.5
10000265,300,202038003225.0,B0003,,148995.01,28.0,EA,16.5
10000265,310,202038003225.0,B0003,,5321.25,1.0,EA,16.5
10000265,320,202038003225.0,B0003,,15963.75,3.0,EA,16.5
10000265,330,202038003225.0,B0003,,10642.5,2.0,EA,16.5
10000265,340,202038003225.0,B0003,,15963.75,3.0,EA,16.5
10000265,350,202038003225.0,B0003,,15963.75,3.0,EA,16.5
10000265,360,202038003225.0,B0003,,15963.75,3.0,EA,16.5
10000265,370,202038003225.0,B0003,,10642.5,2.0,EA,16.5
10000265,380,202038003225.0,B0003,,5321.25,1.0,EA,16.5
10000265,390,202038003225.0,B0003,,5321.25,1.0,EA,16.5
10000265,400,202038003200.0,B0003,,21760.0,4.0,EA,17.0
10000265,410,200300013200.0,B0003,,92479.99,17.0,EA,17.0
10000265,420,200300013200.0,B0003,,10880.0,2.0,EA,17.0
10000265,430,202038003200.0,B0003,,10880.0,2.0,EA,17.0
10000265,440,200200283200.0,B0003,,10880.0,2.0,EA,17.0
10000265,450,202038003150.0,B0003,,5355.0,1.0,EA,17.0
10000265,460,200300013200.0,B0003,,130559.99,24.0,EA,17.0
10000265,470,202038003200.0,B0003,,16320.0,3.0,EA,17.0
10000265,480,200300013200.0,B0003,,195839.98,36.0,EA,17.0
10000265,490,202038003200.0,B0003,,103359.99,19.0,EA,17.0
10000265,500,200300053200.0,B0003,,16320.0,3.0,EA,17.0
10000265,510,202038003150.0,B0003,,503369.8,94.0,EA,17.0
10000265,520,202038003200.0,B0003,,5440.0,1.0,EA,17.0
10000265,530,202038003200.0,B0003,,5440.0,1.0,EA,17.0
10000265,540,202038003200.0,B0003,,237600.0,45.0,EA,16.5
10000266,10,200300073200.0,B0003,,2280000.0,375.0,EA,19.0
10000267,10,200100013450.0,B0003,,2.11,210.0,EA,0.01
10000267,20,200300013300.0,B0003,,0.24,24.0,EA,0.01
10000267,30,200300013250.0,B0003,,15.58,1550.0,EA,0.01
10000267,40,200300013250.0,B0003,,6.83,680.0,EA,0.01
10000268,10,202038003250.0,B0003,,1523340.0,252.0,EA,18.6
10000269,10,200300013300.0,B0003,,2764740.0,472.0,EA,17.75
10000272,10,202038003250.0,B0003,,1851850.5,308.0,EA,6012.5
10000273,10,202038003250.0,B0003,,8519822.85,1566.0,EA,16.74
10000275,10,202038003300.0,B0003,,1049598.1,171.0,EA,18.6
10000276,10,200200222000.0,B0003,,28800.0,6.0,EA,4800.0
10000277,1000,290000000012.0,S0016,,2719157.0,1.0,EA,2719157.0
10000277,2000,290000000012.0,S0016,,2719157.37,1.0,EA,2719157.37
10000277,3000,290000000012.0,S0016,,135957.87,1.0,EA,135957.87
10000277,4000,290000000012.0,S0016,,543831.47,1.0,EA,543831.47
10000277,5000,290000000012.0,S0016,,16314945.03,1.0,EA,16314945.03
10000277,6000,290000000012.0,S0016,,130882.09,1.0,EA,130882.09
10000277,7000,290000000012.0,S0016,,130882.09,1.0,EA,130882.09
10000277,8000,290000000012.0,S0016,,1963231.33,1.0,EA,1963231.33
10000277,9000,290000000012.0,S0016,,3116240.2,1.0,EA,3116240.2
10000277,10000,290000000012.0,S0016,,1359578.5,0.5,EA,2719157.0
10000277,11000,290000000012.0,S0016,,6457995.51,0.95,EA,6797890.01
10000278,10,202038003300.0,B0003,,712899.05,114.0,EA,18.95
10000279,1000,290000000012.0,S0016,,35591858.48,1.0,EA,35591858.48
10000282,1000,290000000218.0,SERVICE,,20313.61,10.0,EA,2031.36
10000282,2000,290000000218.0,SERVICE,,317400.08,1.0,EA,317400.08
10000282,3000,290000000218.0,SERVICE,,69828.02,1.0,EA,69828.02
10000282,4000,290000000218.0,SERVICE,,21839.11,10.0,EA,2183.91
10000282,5000,290000000218.0,SERVICE,,31022.94,4885.5,EA,6.35
10000282,6000,290000000218.0,SERVICE,,10579.18,173.6,EA,60.94
10000282,7000,290000000218.0,SERVICE,,12700.0,2000.0,EA,6.35
10000282,8000,290000000218.0,SERVICE,,3150.0,5000.0,EA,0.63
10000282,9000,290000000218.0,SERVICE,,79984.82,10.0,EA,7998.48
10000282,10000,290000000218.0,SERVICE,,53831.06,2.0,EA,26915.53
10000282,11000,290000000218.0,SERVICE,,23272.76,733.0,EA,31.75
10000282,12000,290000000218.0,SERVICE,,1487.76,24.0,EA,61.99
10000283,1000,110000000140.0,O0001,,50290.76,2.27,EA,22154.52
10000283,2000,110000001625.0,E0003,,672888.79,5.0,EA,134577.76
10000283,3000,110000001963.0,O0001,,269155.51,2.0,EA,134577.76
10000283,4000,110000001610.0,E0003,,495144.02,2.0,EA,247572.01
10000283,5000,110000002370.0,O0001,,279944.01,7.0,EA,39992.0
10000283,6000,110000003591.0,O0001,,109185.61,10.0,EA,10918.56
10000283,7000,110000000818.0,C0013,,161749.01,4900.0,M,33.01
10000283,8000,110000002478.0,C0013,,116341.77,733.0,M,158.72
10000283,9000,110000002771.0,E0003,,15870.0,500.0,M,31.74
10000283,10000,110000003633.0,O0001,,15850.0,5000.0,EA,3.17
10000283,11000,110000000054.0,C0013,,7439.52,24.0,PAC,309.98
10000284,10,202038003150.0,B0003,,0.0,10.0,EA,0.0
10000285,20,200300023300.0,B0003,,10.5,10.0,EA,1.05
10000286,1000,290000000011.0,S0016,,2193859.06,1.0,EA,2193859.06
10000287,10,202038003300.0,B0003,,1367520.0,224.0,EA,6105.0
10000288,10,200300013300.0,B0003,,3008940.0,485.0,EA,18.8
10000289,10,200300013300.0,B0003,,1129127.6,182.0,EA,18.8
10000291,10,202038003300.0,B0003,,1709400.0,280.0,EA,6105.0
10000292,10,202038003250.0,B0003,,1010100.0,168.0,EA,6012.5
10000293,10,200300013300.0,B0003,,1196580.0,196.0,EA,6105.0
10000294,13000,290000000218.0,SERVICE,,2424300.8,1.0,EA,2424300.8
10000295,10,200300013300.0,B0003,,2859120.0,456.0,EA,19.0
10000296,12000,110000000425.0,O0001,,90776.03,200.0,M,453.88
10000296,13000,110000003936.0,C0013,,568150.16,1000.0,M,568.15
10000296,14000,110000000818.0,C0013,,22748.81,320.0,M,71.09
10000296,15000,110000000312.0,O0001,,18885.31,34.0,M,555.45
10000296,16000,110000000312.0,O0001,,69027.02,20.0,M,3451.35
10000297,10,200300013300.0,B0003,,1031183.8,168.0,EA,18.6
10000298,10,200300013300.0,B0003,,3760680.0,616.0,EA,18.5
10000299,10,200300013350.0,B0003,,1735300.0,280.0,EA,18.5
10000300,10,200300013300.0,B0003,,1880340.0,308.0,EA,18.5
10000301,17000,110000001610.0,E0003,,742715.91,3.0,EA,247571.97
10000301,18000,110000002370.0,O0001,,119975.98,3.0,EA,39991.99
10000301,19000,110000002771.0,E0003,,47609.99,1500.0,M,31.74
10000301,20000,110000000351.0,C0013,,79981.99,7.0,EA,11426.0
10000301,21000,110000001651.0,O0001,,101567.99,10.0,EA,10156.8
10000301,22000,110000002491.0,C0013,,213292.57,10.0,EA,21329.26
10000301,23000,110000001652.0,O0001,,49514.99,1500.0,EA,33.01
10000301,24000,110000002843.0,C0013,,105154.19,20.0,EA,5257.71
10000301,25000,110000002477.0,O0001,,121879.98,400.0,M,304.7
10000301,26000,110000002477.0,O0001,,60939.99,200.0,M,304.7
10000302,1000,290000000011.0,S0016,,1642633.31,1.0,EA,1642633.31
10000303,10,200300013250.0,B0003,,32057025.12,5124.0,EA,19.25
10000304,10,200100013450.0,B0003,,0.0,1.0,EA,0.0
10000305,10,200100013450.0,B0003,,0.0,1.0,EA,0.0
10000307,1000,110000002414.0,E0003,,589305.13,2.0,EA,294652.57
10000308,1000,110000000518.0,O0001,,3694558.48,51.544,TON,71677.76
10000309,10,202038003300.0,B0003,,1755600.0,280.0,EA,19.0
10000310,10,202034903150.0,B0003,,22680.0,6.0,EA,12.0
10000310,20,202040003150.0,B0003,,26460.0,7.0,EA,12.0
10000310,30,202039903150.0,B0003,,52920.0,14.0,EA,12.0
10000310,40,202038003150.0,B0003,,41580.0,11.0,EA,12.0
10000310,50,200300283150.0,B0003,,11340.0,3.0,EA,12.0
10000310,60,202034903150.0,B0003,,7560.0,2.0,EA,12.0
10000310,70,202039903150.0,B0003,,56700.0,15.0,EA,12.0
10000310,80,202038003150.0,B0003,,79380.0,21.0,EA,12.0
10000310,90,202038003150.0,B0003,,189000.0,50.0,EA,12.0
10000310,100,200300283150.0,B0003,,3780.0,1.0,EA,12.0
10000310,110,202038003150.0,B0003,,34020.0,9.0,EA,12.0
10000310,120,202038003150.0,B0003,,18900.0,5.0,EA,12.0
10000310,130,202034903150.0,B0003,,37800.0,10.0,EA,12.0
10000310,140,202034903150.0,B0003,,26460.0,7.0,EA,12.0
10000310,150,202034903150.0,B0003,,75600.0,20.0,EA,12.0
10000310,160,200300013200.0,B0003,,65280.0,17.0,EA,12.0
10000310,170,202038003150.0,B0003,,60480.0,16.0,EA,12.0
10000310,180,202038003200.0,B0003,,23040.0,6.0,EA,12.0
10000310,190,202038003150.0,B0003,,30240.0,8.0,EA,12.0
10000310,200,200300013200.0,B0003,,84480.0,22.0,EA,12.0
10000310,210,200300283150.0,B0003,,15120.0,4.0,EA,12.0
10000310,220,202038003150.0,B0003,,3780.0,1.0,EA,12.0
10000310,230,202038003200.0,B0003,,860160.0,224.0,EA,12.0
10000310,240,202038003200.0,B0003,,26880.0,7.0,EA,12.0
10000310,250,200300013200.0,B0003,,65280.0,17.0,EA,12.0
10000310,260,202038003200.0,B0003,,11520.0,3.0,EA,12.0
10000310,270,202038003150.0,B0003,,30240.0,8.0,EA,12.0
10000310,280,200300013150.0,B0003,,22680.0,6.0,EA,12.0
10000312,10,200300013300.0,B0003,,170940.0,28.0,EA,18.5
10000313,1000,110000000578.0,O0001,,121699.9,1.0,EA,121699.9
10000313,2000,110000001878.0,O0001,,22739.98,60.0,M,379.0
10000313,3000,110000002322.0,M0003,,136309.89,1.0,EA,136309.89
10000313,4000,110000002323.0,C0013,,144039.89,2.0,EA,72019.95
10000313,5000,110000002867.0,C0013,,79839.94,1.0,M,79839.94
10000314,10,202038003300.0,B0003,,854700.0,140.0,EA,18.5
10000315,10,202038003300.0,B0003,,854700.25,140.0,EA,6105.0
10000315,30,202038003350.0,B0003,,867650.25,140.0,EA,6197.5
10000316,1000,290000000285.0,SERVICE,,873400.0,1.0,AU,873400.0
10000317,10,200300042700.0,B0003,,18225.0,250.0,EA,27.0
10000318,2000,110000001610.0,E0003,,4460374.3,22.0,EA,202744.29
10000319,10,202038003300.0,B0003,,854700.0,140.0,EA,6105.0
10000320,10,202038003300.0,B0003,,854700.0,140.0,EA,6105.0
10000321,10,202038003250.0,B0003,,192399.96,32.0,EA,18.5
10000321,20,202038003300.0,B0003,,1105004.78,181.0,EA,18.5
10000322,4000,110000002359.0,C0013,,2518355.1,1.0,EA,2518355.1
10000323,10,202038003350.0,B0003,,1735300.0,280.0,EA,6197.5
10000324,2000,110000001234.0,E0003,,81029.42,1.0,EA,81029.42
10000324,3000,110000001234.0,E0003,,162058.84,2.0,EA,81029.42
10000324,4000,110000001234.0,E0003,,88395.73,1.0,EA,88395.73
10000324,5000,110000003714.0,O0001,,123753.92,30.0,EA,4125.13
10000324,6000,110000004486.0,E0003,,17679.12,6.0,EA,2946.52
10000324,7000,110000003356.0,O0001,,58930.49,4.0,EA,14732.62
10000324,8000,110000003359.0,O0001,,137504.52,10.0,EA,13750.45
10000324,9000,110000002401.0,E0003,,188577.64,32.0,EA,5893.05
10000325,10,200300013300.0,B0003,,14638008.0,2492.0,EA,17.8
10000325,20,200300053300.0,B0003,,26080560.0,4440.0,EA,17.8
10000326,1000,110000004542.0,C0013,,38425.5,1.0,M,38425.5
10000327,20,202038003300.0,B0003,,525030.5,86.0,EA,18.5
10000328,1000,290000000011.0,S0016,,38424.75,1.0,EA,38424.75
10000329,10,202038003150.0,B0003,,0.0,8.0,EA,0.0
10000329,20,202038003200.0,B0003,,0.0,91.0,EA,0.0
10000329,30,200300013250.0,B0003,,0.0,4.0,EA,0.0
10000329,40,200300013300.0,B0003,,0.0,13.0,EA,0.0
10000330,10,110000003454.0,O0001,,1958491.68,1.0,EA,1958491.68
10000330,20,110000003454.0,O0001,,2150074.04,1.0,EA,2150074.04
10000330,30,110000003454.0,O0001,,2324791.39,1.0,EA,2324791.39
10000330,40,110000003454.0,O0001,,2147061.1,1.0,EA,2147061.1
10000330,50,110000003454.0,O0001,,2711640.02,1.0,EA,2711640.02
10000330,60,110000003454.0,O0001,,2756326.77,1.0,EA,2756326.77
10000331,10,202038003300.0,B0003,,1025640.0,168.0,EA,6105.0
10000332,10,200300013350.0,B0003,,520590.15,84.0,EA,6197.5
10000332,20,202038003300.0,B0003,,854700.25,140.0,EA,6105.0
10000332,30,202038003250.0,B0003,,336700.1,56.0,EA,6012.5
10000333,10,200300013300.0,B0003,,8328870.5,1410.0,EA,17.9
10000335,10,202038003250.0,B0003,,841750.43,140.0,EA,18.5
10000335,20,202038202700.0,B0003,,139860.07,28.0,EA,18.5
10000336,10,200200170400.0,B0003,,960000.0,1000.0,EA,24.0
10000336,20,200200190600.0,B0003,,69000.0,50.0,EA,23.0
10000337,10,200300013300.0,B0003,,3076920.0,504.0,EA,18.5
10000338,10,200300013300.0,B0003,,693000.0,112.0,EA,18.75
10000339,10,200100013650.0,B0003,,981120.0,112.0,EA,8760.0
10000339,20,200300013300.0,B0003,,1025640.0,168.0,EA,6105.0
10000340,10,202038003300.0,B0003,,914760.0,154.0,EA,18.0
10000341,10,202038003150.0,B0003,,0.0,8.0,EA,0.0
10000342,3000,110000001939.0,O0001,,98392.44,1.0,EA,98392.44
10000343,10,202038003250.0,B0003,,96200.0,16.0,EA,18.5
10000345,10,200300013250.0,B0003,,8789690.5,1486.0,EA,18.2
10000346,10,202038003300.0,B0003,,1709400.0,280.0,EA,6105.0
10000347,10,200300013250.0,B0003,,1683500.0,280.0,EA,18.5
10000348,10,200300013250.0,B0003,,1857862.87,309.0,EA,18.5
10000350,1000,290000000013.0,S0016,,118268.44,16.32,EA,7246.84
10000350,2000,290000000013.0,S0016,,1995453.63,238.79,EA,8356.52
10000354,1000,290000000218.0,SERVICE,,199433.1,27.52,EA,7246.84
10000354,2000,290000000218.0,SERVICE,,1124411.87,134.555,EA,8356.52
10000355,1000,290000000218.0,SERVICE,,129863.59,17.92,EA,7246.85
10000356,1000,290000000218.0,SERVICE,,129863.59,17.92,EA,7246.85
10000357,10,200300013350.0,B0003,,5803875.25,924.0,EA,18.75
10000358,10,200300013300.0,B0003,,1709400.0,280.0,EA,6105.0
10000359,10,202038003250.0,B0003,,682500.0,112.0,EA,18.75
10000360,10,200300013300.0,B0003,,1367520.0,224.0,EA,6105.0
10000361,1000,110000003985.0,E0003,,232750.5,10.0,PC,23275.05
10000362,2000,110000003627.0,E0003,,328000.0,1.0,EA,328000.0
10000363,1000,290000000218.0,SERVICE,,0.0,0.0,EA,0.0
10000364,1000,290000000011.0,S0016,,162925.17,1.0,EA,162925.17
10000364,2000,290000000013.0,S0016,,69825.08,1.0,EA,69825.08
10000365,1000,290000000218.0,SERVICE,,99750.0,1.0,EA,99750.0
10000366,10,200300013300.0,B0003,,2648250.5,428.0,EA,18.75
10000367,1000,290000000011.0,S0016,,69825.17,1.0,EA,69825.17
10000367,2000,290000000013.0,S0016,,29925.08,1.0,EA,29925.08
10000368,10,200300013300.0,B0003,,18138912.2,3088.0,EA,17.8
10000369,10,200300053300.0,B0003,,9020550.5,1540.0,EA,17.75
10000370,10,200100013650.0,B0003,,3290840.0,392.0,EA,23.0
10000371,10,202038003300.0,B0003,,1880340.0,308.0,EA,6105.0
10000372,8000,110000003260.0,E0003,,260000.0,1.0,EA,260000.0
10000373,10,202038003300.0,B0003,,56430.5,9.0,EA,19.0
10000374,10,202038003300.0,B0003,,184800.0,28.0,EA,6600.0
10000375,10,202038003250.0,B0003,,108224.74,18.0,EA,18.5
10000376,1000,110000001658.0,C0013,,29999.98,1.0,EA,29999.98
10000376,2000,110000001028.0,B0002,,23999.99,2.0,EA,12000.0
10000376,3000,110000001494.0,E0003,,54999.97,1.0,EA,54999.97
10000376,4000,110000002370.0,O0001,,59999.97,1.0,EA,59999.97
10000376,5000,110000002107.0,O0001,,24999.99,1.0,EA,24999.99
10000376,6000,110000003573.0,E0003,,14289.99,1.0,EA,14289.99
10000376,7000,110000003580.0,E0003,,189999.91,2.0,EA,94999.96
10000377,1000,290000000218.0,SERVICE,,594600.0,10.0,EA,59460.0
10000378,1000,290000000218.0,SERVICE,,594600.0,10.0,EA,59460.0
10000379,1000,290000000218.0,SERVICE,,594600.0,10.0,EA,59460.0
10000380,1000,290000000218.0,SERVICE,,594600.0,10.0,EA,59460.0
10000381,1000,290000000011.0,S0016,,416219.73,1.0,EA,416219.73
10000381,2000,290000000013.0,S0016,,178379.87,1.0,EA,178379.87
10000382,1000,290000000011.0,S0016,,416219.73,1.0,EA,416219.73
10000382,2000,290000000013.0,S0016,,178379.87,1.0,EA,178379.87
10000383,1000,290000000011.0,S0016,,416219.73,1.0,EA,416219.73
10000383,2000,290000000013.0,S0016,,178379.87,1.0,EA,178379.87
10000384,1000,290000000011.0,S0016,,416219.73,1.0,EA,416219.73
10000384,2000,290000000013.0,S0016,,178379.87,1.0,EA,178379.87
10000385,1000,290000000218.0,SERVICE,,594600.0,10.0,EA,59460.0
10000386,1000,290000000218.0,SERVICE,,594600.0,10.0,EA,59460.0
10000387,10,200300013300.0,B0003,,1831500.0,300.0,EA,18.5
10000388,1000,290000000218.0,SERVICE,,594600.0,10.0,EA,59460.0
10000389,1000,290000000218.0,SERVICE,,594600.0,10.0,EA,59460.0
10000390,1000,290000000011.0,S0016,,416219.73,1.0,EA,416219.73
10000390,2000,290000000013.0,S0016,,178379.87,1.0,EA,178379.87
10000391,1000,290000000011.0,S0016,,416219.73,1.0,EA,416219.73
10000391,2000,290000000013.0,S0016,,178379.87,1.0,EA,178379.87
