Billing Document,Item,Billed Quantity,Net Value,Sales document,Sales Document Item,Material
90000331,10,84.0,615824.81,10000061.0,10,200100013450
90000331,20,28.0,175559.94,10000061.0,20,202038003300
90000332,10,33.0,206910.0,10000050.0,10,202038003300
90000333,10,33.0,206910.5,10000050.0,10,202038003300
90000334,1,504.0,2669436.0,5500000024.0,10,200300053300
90000335,1,504.0,2669436.0,5500000024.0,10,200300053300
90000336,1,504.0,2669436.0,5500000024.0,10,200300053300
90000337,1,504.0,2669436.0,5500000025.0,40,200300053300
90000338,1,504.0,2669436.0,5500000024.0,10,200300053300
90000339,10,504.0,2885652.4,10000069.0,10,200300053300
90000340,10,504.0,2885652.4,10000069.0,10,200300053300
90000341,10,504.0,2885652.4,10000069.0,10,200300053300
90000342,10,504.0,2885652.4,10000069.0,10,200300053300
90000343,10,504.0,2885652.4,10000069.0,10,200300053300
90000344,10,56.0,336700.0,10000057.0,10,202038003250
90000344,20,112.0,683760.0,10000057.0,20,202038003300
90000344,21,56.0,336700.0,10000057.0,10,202038003250
90000344,22,56.0,336700.0,10000057.0,10,202038003250
90000345,10,28.0,172900.0,10000047.0,10,202038003250
90000345,11,4.0,24700.0,10000047.0,10,202038003250
90000346,10,84.0,512820.0,10000041.0,10,202038003300
90000346,11,56.0,341880.0,10000041.0,10,202038003300
90000346,12,12.0,73260.0,10000041.0,10,202038003300
90000347,1,504.0,2628990.0,5500000020.0,10,202038003250
90000348,1,504.0,2669436.0,5500000020.0,20,202038003300
90000349,1,504.0,2669436.0,5500000025.0,40,200300053300
90000350,1,504.0,2669436.0,5500000024.0,10,200300053300
90000351,10,168.0,1046807.86,10000049.0,10,202038003350
90000351,11,28.0,174467.97,10000049.0,10,202038003350
90000351,12,28.0,174467.97,10000049.0,10,202038003350
90000352,1,504.0,2669436.0,5500000025.0,20,200300053300
90000353,1,504.0,2669436.0,5500000025.0,20,200300053300
90000354,1,504.0,2669436.0,5500000025.0,40,200300053300
90000355,1,476.0,2521134.0,5500000025.0,30,200300053300
90000356,1,504.0,2669436.0,5500000025.0,20,200300053300
90000357,10,504.0,2885652.4,10000069.0,10,200300053300
90000358,10,504.0,2885652.4,10000069.0,10,200300053300
90000359,10,504.0,2885652.4,10000069.0,10,200300053300
90000360,10,504.0,2885652.4,10000069.0,10,200300053300
90000361,1,504.0,2669436.0,5500000025.0,20,200300053300
90000362,10,504.0,2885652.4,10000069.0,10,200300053300
90000363,10,504.0,2885652.4,10000069.0,10,200300053300
90000364,10,476.0,2725338.1,10000069.0,10,200300053300
90000365,10,504.0,2885652.4,10000069.0,10,200300053300
90000366,10,28.0,175560.31,10000044.0,10,202038003300
90000366,11,17.0,106590.19,10000044.0,10,202038003300
90000367,20,168.0,1041180.0,10000040.0,20,202038003350
90000367,21,56.0,347060.0,10000040.0,20,202038003350
90000368,10,112.0,673400.0,10000064.0,10,202038003250
90000368,11,56.0,336700.0,10000064.0,10,202038003250
90000369,10,56.0,343728.09,10000048.0,10,202038003300
90000369,11,1.0,6138.0,10000048.0,10,202038003300
90000369,12,4.0,24552.01,10000048.0,10,202038003300
90000370,20,9.0,65980.94,10000048.0,20,200100013450
90000371,1,84.0,444906.0,5500000021.0,10,202038003300
90000371,2,336.0,1779624.0,5500000021.0,20,202038003300
90000371,3,84.0,444906.0,5500000021.0,30,202038003300
90000372,1,252.0,1334718.0,5500000021.0,10,202038003300
90000372,2,252.0,1334718.0,5500000021.0,20,202038003300
90000373,10,56.0,341880.07,10000060.0,10,202038003300
90000373,11,102.0,622710.12,10000060.0,10,202038003300
90000373,12,112.0,683760.14,10000060.0,10,202038003300
90000373,13,28.0,170940.03,10000060.0,10,202038003300
90000373,14,112.0,683760.14,10000060.0,10,202038003300
90000374,1,56.0,296604.0,5500000022.0,10,202038003300
90000374,2,28.0,148302.0,5500000022.0,20,202038003300
90000374,3,28.0,148302.0,5500000022.0,30,202038003300
90000374,4,56.0,296604.0,5500000022.0,40,202038003300
90000374,5,18.0,95337.0,5500000022.0,50,202038003300
90000374,6,56.0,296604.0,5500000022.0,70,202038003300
90000374,7,56.0,296604.0,5500000022.0,80,202038003300
90000374,8,28.0,148302.0,5500000022.0,90,202038003300
90000374,9,28.0,148302.0,5500000022.0,50,202038003300
90000374,10,28.0,148302.0,5500000022.0,50,202038003300
90000374,11,28.0,148302.0,5500000022.0,60,202038003300
90000375,10,1.0,432.4,60000005.0,10,290000000011
90000376,1,56.0,296604.0,5500000024.0,10,200300053300
90000377,1,56.0,296604.0,5500000025.0,20,200300053300
90000377,2,336.0,1779624.0,5500000025.0,40,200300053300
90000377,3,56.0,296604.0,5500000025.0,60,200300053300
90000378,1,504.0,2669436.0,5500000030.0,30,200300053300
90000379,1,504.0,2669436.0,5500000030.0,30,200300053300
90000380,10,224.0,1367520.24,10000083.0,10,202038003300
90000380,20,252.0,1515150.26,10000083.0,20,202038003250
90000381,10,28.0,205275.25,10000078.0,10,200100013450
90000382,10,93.0,1720.97,10000071.0,10,202038003250
90000383,10,224.0,1346800.0,10000070.0,10,202038003250
90000383,20,28.0,170940.0,10000070.0,20,202038003300
90000383,21,28.0,170940.0,10000070.0,20,202038003300
90000384,10,22.0,132275.24,10000064.0,10,202038003250
90000385,10,112.0,678860.2,10000073.0,10,202038003250
90000385,11,28.0,169715.05,10000073.0,10,202038003250
90000386,10,28.0,169715.25,10000073.0,10,202038003250
90000387,20,84.0,512819.77,10000084.0,20,202038003300
90000387,21,7.0,42734.98,10000084.0,20,202038003300
90000387,22,2.0,12209.99,10000084.0,20,202038003300
90000388,1,504.0,2628990.0,5500000019.0,10,202038003250
90000389,1,504.0,2628990.0,5500000019.0,10,202038003250
90000390,10,280.0,1686300.0,10000072.0,10,202038003300
90000390,11,56.0,337260.0,10000072.0,10,202038003300
90000391,1,140.0,730275.0,5500000025.0,70,200300053250
90000391,2,364.0,1898715.0,5500000025.0,10,200300053250
90000392,10,112.0,641256.09,10000069.0,10,200300053300
90000392,11,336.0,1923768.27,10000069.0,10,200300053300
90000392,12,56.0,320628.04,10000069.0,10,200300053300
90000393,20,140.0,789425.14,10000069.0,20,200300053250
90000393,21,364.0,2052505.36,10000069.0,20,200300053250
90000394,10,504.0,2885652.4,10000069.0,10,200300053300
90000395,10,504.0,2885652.4,10000069.0,10,200300053300
90000396,10,93.0,1720.97,10000071.0,10,202038003250
90000397,10,93.0,559162.87,10000071.0,10,202038003250
90000398,10,56.0,351120.0,10000079.0,10,202038003300
90000398,11,20.0,125400.0,10000079.0,10,202038003300
90000399,10,140.0,831600.0,10000080.0,10,202038003300
90000399,11,12.0,71280.0,10000080.0,10,202038003300
90000400,10,28.0,179724.75,10000098.0,10,202038003250
90000401,1,7.0,28649.25,5500000039.0,10,202038302550
90000401,2,8.0,33384.0,5500000039.0,20,202038302600
90000401,3,13.0,55292.25,5500000039.0,30,202038202650
90000401,4,20.0,85065.0,5500000039.0,40,200300082650
90000401,5,5.0,21266.25,5500000039.0,50,200300082650
90000401,6,1.0,3852.0,5500000039.0,60,200300312400
90000401,7,1.0,4012.5,5500000039.0,70,200300312500
90000401,8,1.0,4173.0,5500000039.0,80,200300312600
90000401,9,1.0,4012.5,5500000039.0,90,202032802500
90000401,10,1.0,3932.25,5500000039.0,100,202031802450
90000401,11,1.0,3932.25,5500000039.0,110,202031402450
90000401,12,1.0,3932.25,5500000039.0,120,202031402450
90000401,13,1.0,3932.25,5500000039.0,130,202031402450
90000401,14,1.0,4012.5,5500000039.0,140,202031402500
90000401,15,1.0,4012.5,5500000039.0,150,202031402500
90000401,16,1.0,4012.5,5500000039.0,160,202031402500
90000401,17,1.0,4012.5,5500000039.0,170,202031402500
90000401,18,7.0,28649.25,5500000039.0,180,202031402550
90000401,19,1.0,4092.75,5500000039.0,190,202031402550
90000401,20,2.0,8346.0,5500000039.0,200,202031402600
90000401,21,1.0,4173.0,5500000039.0,210,202031402600
90000401,22,2.0,7704.0,5500000039.0,220,200200232400
90000401,23,25.0,104325.0,5500000039.0,230,202040102600
90000401,24,22.0,91806.0,5500000039.0,300,202040102600
90000401,25,1.0,3932.25,5500000039.0,310,202038202450
90000401,26,5.0,20463.75,5500000039.0,320,202038202550
90000401,27,1.0,4173.0,5500000039.0,330,200300082600
90000401,28,1.0,4173.0,5500000039.0,340,200300082600
90000401,29,2.0,8346.0,5500000039.0,350,200300082600
90000401,30,4.0,16692.0,5500000039.0,360,200300082600
90000401,31,21.0,89318.25,5500000039.0,370,200300082650
90000401,32,2.0,8506.5,5500000039.0,380,200300082650
90000401,33,2.0,7704.0,5500000039.0,390,202034802400
90000401,34,1.0,3932.25,5500000039.0,400,202034802450
90000401,35,5.0,20062.5,5500000039.0,410,202034802500
90000401,36,2.0,7704.0,5500000039.0,420,200300312400
90000401,37,1.0,3852.0,5500000039.0,430,200300312400
90000401,38,2.0,8025.0,5500000039.0,440,200300312500
90000401,39,2.0,8346.0,5500000039.0,450,200300312600
90000401,40,75.0,318993.75,5500000039.0,240,200300082650
90000401,41,28.0,119091.0,5500000039.0,250,202038202650
90000401,42,56.0,287616.0,5500000039.0,260,202038003200
90000401,43,56.0,287616.0,5500000039.0,270,202038003200
90000401,44,112.0,575232.0,5500000039.0,280,202038003200
90000401,45,56.0,287616.0,5500000039.0,290,202038003200
90000402,30,2.0,6360.0,10000065.0,30,200300082650
90000402,31,2.0,5760.0,10000065.0,10,200200232400
90000402,32,1.0,3120.0,10000065.0,20,200300082600
90000402,33,20.0,63600.0,10000065.0,30,200300082650
90000402,40,1.0,2880.0,10000065.0,40,200300312400
90000402,50,1.0,3000.0,10000065.0,50,200300312500
90000402,60,1.0,3120.0,10000065.0,60,200300312600
90000402,70,1.0,2940.0,10000065.0,70,202031402450
90000402,80,1.0,3000.0,10000065.0,80,202031402500
90000402,90,7.0,21420.0,10000065.0,90,202031402550
90000402,100,2.0,6240.0,10000065.0,100,202031402600
90000402,110,1.0,3000.0,10000065.0,110,202032802500
90000402,120,2.0,5760.0,10000065.0,120,202034802400
90000402,130,5.0,15000.0,10000065.0,130,202034802500
90000402,140,56.0,215040.0,10000065.0,140,202038003200
90000402,150,1.0,2940.0,10000065.0,150,202038202450
90000402,160,5.0,15300.0,10000065.0,160,202038202550
90000402,170,13.0,41340.0,10000065.0,170,202038202650
90000402,180,7.0,21420.0,10000065.0,180,202038302550
90000402,190,8.0,24960.0,10000065.0,190,202038302600
90000402,200,25.0,78000.0,10000065.0,200,202040102600
90000402,210,1.0,2940.0,10000065.0,210,202034802450
90000402,220,1.0,2940.0,10000065.0,220,202031802450
90000402,221,1.0,3120.0,10000065.0,20,200300082600
90000402,222,5.0,15900.0,10000065.0,30,200300082650
90000402,223,2.0,5760.0,10000065.0,40,200300312400
90000402,224,2.0,6240.0,10000065.0,60,200300312600
90000402,225,1.0,2940.0,10000065.0,70,202031402450
90000402,226,1.0,3000.0,10000065.0,80,202031402500
90000402,227,1.0,3060.0,10000065.0,90,202031402550
90000402,228,1.0,3120.0,10000065.0,100,202031402600
90000402,229,56.0,215040.0,10000065.0,140,202038003200
90000402,230,28.0,89040.0,10000065.0,170,202038202650
90000402,231,22.0,68640.0,10000065.0,200,202040102600
90000402,232,2.0,6000.0,10000065.0,50,200300312500
90000402,233,2.0,6240.0,10000065.0,20,200300082600
90000402,234,75.0,238500.0,10000065.0,30,200300082650
90000402,235,1.0,2880.0,10000065.0,40,200300312400
90000402,236,1.0,2940.0,10000065.0,70,202031402450
90000402,237,1.0,3000.0,10000065.0,80,202031402500
90000402,238,112.0,430080.0,10000065.0,140,202038003200
90000402,239,4.0,12480.0,10000065.0,20,200300082600
90000402,240,21.0,66780.0,10000065.0,30,200300082650
90000402,241,1.0,3000.0,10000065.0,80,202031402500
90000402,242,56.0,215040.0,10000065.0,140,202038003200
90000403,10,56.0,387366.1,10000100.0,10,200100013450
90000403,11,84.0,581049.15,10000100.0,10,200100013450
90000404,20,28.0,168350.08,10000085.0,20,202038003250
90000404,30,140.0,854700.42,10000085.0,30,202038003300
90000405,10,17.0,102212.48,10000070.0,10,202038003250
90000405,20,84.0,512819.9,10000070.0,20,202038003300
90000405,21,9.0,54944.99,10000070.0,20,202038003300
90000405,22,3.0,18315.0,10000070.0,20,202038003300
90000406,1,125.0,642000.0,5500000027.0,10,200300073200
90000406,2,175.0,898800.0,5500000027.0,20,200300073200
90000407,1,175.0,898800.0,5500000027.0,10,200300073200
90000407,2,100.0,513600.0,5500000027.0,20,200300073200
90000407,3,25.0,128400.0,5500000027.0,40,200300073200
90000408,20,175.0,1064000.0,10000025.0,20,200300073200
90000408,21,125.0,760000.0,10000025.0,20,200300073200
90000409,20,175.0,1064000.0,10000025.0,20,200300073200
90000409,21,100.0,608000.0,10000025.0,20,200300073200
90000409,22,25.0,152000.0,10000025.0,20,200300073200
90000410,10,280.0,1683500.0,10000097.0,10,202038003250
90000411,10,112.0,673400.0,10000096.0,10,202038003250
90000411,20,56.0,341880.0,10000096.0,20,202038003300
90000412,10,20.0,124410.03,10000043.0,10,202038003300
90000412,11,56.0,348348.07,10000043.0,10,202038003300
90000413,1,140.0,741510.0,5500000023.0,10,202038003300
90000413,2,10.0,52965.0,5500000023.0,20,202038003300
90000413,3,2.0,10593.0,5500000023.0,30,202038003300
90000414,10,140.0,877800.0,10000063.0,10,202038003300
90000414,11,2.0,12540.0,10000063.0,10,202038003300
90000414,12,10.0,62700.0,10000063.0,10,202038003300
90000415,1,56.0,296604.0,5500000025.0,20,200300053300
90000415,2,28.0,148302.0,5500000025.0,30,200300053300
90000415,3,420.0,2190825.0,5500000025.0,50,200300053250
90000416,1,504.0,2669436.0,5500000030.0,30,200300053300
90000417,1,504.0,2669436.0,5500000030.0,30,200300053300
90000418,10,28.0,160314.01,10000069.0,10,200300053300
90000418,11,56.0,320628.02,10000069.0,10,200300053300
90000418,20,420.0,2368275.12,10000069.0,20,200300053250
90000419,10,504.0,2885652.4,10000069.0,10,200300053300
90000420,10,504.0,2885652.4,10000069.0,10,200300053300
90000421,10,224.0,1367520.0,10000095.0,10,202038003300
90000422,20,224.0,1346800.0,10000095.0,20,202038003250
90000423,20,168.0,1025640.0,10000106.0,20,202038003300
90000424,1,75.0,385200.0,5500000027.0,10,200300073200
90000424,2,100.0,513600.0,5500000027.0,20,200300073200
90000424,3,125.0,642000.0,5500000027.0,30,200300073200
90000425,20,75.0,456000.0,10000025.0,20,200300073200
90000425,21,100.0,608000.0,10000025.0,20,200300073200
90000425,22,125.0,760000.0,10000025.0,20,200300073200
90000426,10,6.0,43470.5,10000110.0,10,200100013450
90000427,20,168.0,1039500.0,10000113.0,20,202038003300
90000428,1,504.0,2669436.0,5500000030.0,30,200300053300
90000429,1,504.0,2669436.0,5500000030.0,30,200300053300
90000430,1,504.0,2669436.0,5500000030.0,30,200300053300
90000431,10,504.0,2885652.4,10000069.0,10,200300053300
90000432,10,504.0,2885652.4,10000069.0,10,200300053300
90000433,10,504.0,2885652.4,10000069.0,10,200300053300
90000434,1,504.0,2669436.0,5500000030.0,30,200300053300
90000435,10,504.0,2885652.4,10000069.0,10,200300053300
90000436,1,280.0,1483020.0,5500000031.0,10,202038003300
90000436,2,28.0,148302.0,5500000031.0,20,202038003300
90000436,3,84.0,444906.0,5500000031.0,30,202038003300
90000436,4,84.0,444906.0,5500000031.0,40,202038003300
90000437,10,280.0,1690919.89,10000112.0,10,202038003300
90000437,11,84.0,507275.96,10000112.0,10,202038003300
90000437,12,28.0,169091.99,10000112.0,10,202038003300
90000437,13,84.0,507275.96,10000112.0,10,202038003300
90000438,1,196.0,1038114.0,5500000031.0,10,202038003300
90000438,2,28.0,148302.0,5500000031.0,20,202038003300
90000438,3,168.0,889812.0,5500000031.0,30,202038003300
90000438,4,84.0,444906.0,5500000031.0,40,202038003300
90000439,10,196.0,1183643.92,10000112.0,10,202038003300
90000439,11,28.0,169091.99,10000112.0,10,202038003300
90000439,12,168.0,1014551.93,10000112.0,10,202038003300
90000439,13,84.0,507275.96,10000112.0,10,202038003300
90000440,1,504.0,2669436.0,5500000030.0,30,200300053300
90000441,10,504.0,2885652.4,10000069.0,10,200300053300
90000442,10,125.0,680000.0,60000004.0,10,200300073200
90000442,20,350.0,1904000.0,60000004.0,20,200300073200
90000443,10,250.0,1360000.0,60000003.0,10,200300073200
90000443,20,225.0,1224000.0,60000003.0,20,200300073200
90000444,10,280.0,1778700.0,10000086.0,10,202038003300
90000445,1,504.0,2669436.0,5500000030.0,30,200300053300
90000446,10,504.0,2885652.4,10000069.0,10,200300053300
90000447,1,28.0,146055.0,5500000038.0,10,202038003250
90000447,2,84.0,444906.0,5500000038.0,20,202038003300
90000447,3,60.0,192600.0,5500000038.0,30,200200222000
90000448,10,28.0,168350.12,10000074.0,10,202038003250
90000448,20,84.0,512820.38,10000074.0,20,202038003300
90000449,20,60.0,303360.0,10000116.0,20,200200222000
90000450,1,504.0,2669436.0,5500000030.0,30,200300053300
90000451,10,504.0,2885652.4,10000069.0,10,200300053300
90000452,1,10.0,48150.0,5500000045.0,10,200100083000
90000452,2,2.0,9630.0,5500000045.0,20,200100043000
90000452,3,4.0,19260.0,5500000045.0,30,200100043000
90000452,4,1.0,4975.5,5500000045.0,40,202040003100
90000452,5,1.0,4975.5,5500000045.0,50,202034903100
90000452,6,1.0,4895.25,5500000045.0,60,202038003050
90000452,7,3.0,14926.5,5500000045.0,70,202038003100
90000452,8,1.0,4975.5,5500000045.0,80,202038003100
90000452,9,1.0,5055.75,5500000045.0,90,202038003150
90000452,10,3.0,15167.25,5500000045.0,100,202038003150
90000452,11,3.0,14926.5,5500000045.0,110,200300283100
90000452,12,1.0,5055.75,5500000045.0,120,200300283150
90000452,13,2.0,9630.0,5500000045.0,130,202035403000
90000452,14,1.0,4815.0,5500000045.0,140,202035403000
90000452,15,3.0,14445.0,5500000045.0,150,202035403000
90000452,16,1.0,4975.5,5500000045.0,160,202035403100
90000452,17,1.0,4975.5,5500000045.0,170,202035403100
90000452,18,1.0,4815.0,5500000045.0,180,202034903000
90000452,19,9.0,44779.5,5500000045.0,190,202034903100
90000452,20,12.0,59706.0,5500000045.0,200,202034903100
90000452,21,7.0,34828.5,5500000045.0,210,202034903100
90000452,22,10.0,49755.0,5500000045.0,220,202034903100
90000452,23,2.0,10111.5,5500000045.0,230,202034903150
90000452,24,2.0,10111.5,5500000045.0,250,202034903150
90000452,25,2.0,9951.0,5500000045.0,270,202033903100
90000452,26,1.0,4975.5,5500000045.0,280,202033903100
90000452,27,6.0,28408.5,5500000045.0,290,200200012950
90000452,28,16.0,78324.0,5500000045.0,300,200200283050
90000452,29,9.0,44057.25,5500000045.0,310,200200283050
90000452,30,28.0,141561.0,5500000045.0,240,202034903150
90000452,31,56.0,283122.0,5500000045.0,260,202034903150
90000452,32,1.0,4975.5,5500000045.0,330,200300013100
90000452,33,11.0,52965.0,5500000045.0,350,200100043000
90000452,34,11.0,52965.0,5500000045.0,360,200100043000
90000452,35,1.0,4815.0,5500000045.0,370,200100043000
90000452,36,4.0,19581.0,5500000045.0,380,200100033050
90000452,37,1.0,4815.0,5500000045.0,390,202039903000
90000452,38,1.0,4815.0,5500000045.0,400,202039903000
90000452,39,3.0,14445.0,5500000045.0,410,200300283000
90000452,40,2.0,9951.0,5500000045.0,420,202039903100
90000452,41,3.0,14926.5,5500000045.0,430,202039903100
90000452,42,7.0,33705.0,5500000045.0,440,202038003000
90000452,43,1.0,4895.25,5500000045.0,450,202038003050
90000452,44,3.0,14926.5,5500000045.0,460,202038003100
90000452,45,1.0,4975.5,5500000045.0,470,202038003100
90000452,46,1.0,5055.75,5500000045.0,490,202038003150
90000452,47,1.0,4815.0,5500000045.0,510,200300283000
90000452,48,4.0,19902.0,5500000045.0,520,200300283100
90000452,49,1.0,4975.5,5500000045.0,530,200300283100
90000452,50,14.0,70780.5,5500000045.0,540,200300073150
