Material,Valuation area,Valuation Type,Del. flag val. type,Total Stock,Total Value,Price control,Moving price,Standard price,Price unit,Valuation Class,Value/mov. av. price,Tot.stock prev.per,Total value PP,Price control.1,MovAvgPrice PP,Standard price.1,Price unit PP,Valuation class,Value prev. period,Total stock PY,Total value PY,Price control.2,MovAvgPrice PY,Standard price.2,Price unit PY,Valuation class.1,Value previous year,Year current period,Current period,Valuation Category,Previous Price,Last Price Change,Future Price,Valid from,Time Stamp,Tax price 1,Commercial price 1,Tax price 3,Commercial price 3,Total val. YBL,Total stock in YBL,Total stock in PBL,Tot.val.per.bef.last,Future planned price,Planned price 1,Planned price 2,Planned price 3,Planned price date 1,Planned price date 2,Planned price date 3,Future cost est. pd,Curr. cost est. per.,Prev. cost est. per.,Future cost estimate,Current CostEstimate,PreviousCostEstimate,Overhead key,LIFO/FIFO-relevant,LIFO Pool,Commercial price 2,Tax price 2,Devaluation Ind.,Maintenance status,ProdCostEst.No.,Cost Estimate Number,Valuation Variant,Valuation Variant.1,Valuation Variant.2,Costing Version,Costing Version.1,Costing Version.2,Origin Group,Overhead Group,Posting Period,Current Period,Previous Period,Future Fiscal Year,Current Fiscal Year,Previous Fiscal Year,Cost Est. with Qty Structure,PreviousPlannedPrice,Mat. Ledger Active,Material Price Determination: Control,Current Planned Prc.,Total value at SP,Material origin,Phys. Inv. Block,Ph.inv. VO material,Date of Last Count,CC Phys. Inv. Ind.,Valuation margin,Fixed Current Plnd Price,Fixed Previous Plnd Price,"Future Plan Price, Fixed",Current Valuation Strategy,Previous Valuation Strategy,Future Valuation Strategy,VC: Sales order stk,Proj. stk val. class,Material Usage,Material origin.1,Produced in-house,Valuated UoM,Price unit.1,MBEWH rec. already exists for per. befor,VC: Spec. stk at vdr,MD Product valuation extension field ele,Prepaid Inventory
100131110024,1001,0049467001,,748.0,31662.71,V,42.33,0.0,1,4011,0.0,0,0.0,,42.33,0.0,1,,0.0,0,0.0,,42.33,0.0,1,,0,2019,1,X,0.0,,0,,2019-04-22 10:34:22,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100272597,100272598,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,,,,
100131110030,1001,2025452-BR,,3576.0,148858.91,V,41.63,0.0,1,4011,0.0,0,0.0,,43.39,0.0,1,,0.0,0,0.0,,43.39,0.0,1,,0,2018,11,X,0.0,,0,,2019-03-04 21:40:27,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100202734,100202735,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,,,,
100131110030,1001,2025452054,,33600.0,1191077.01,V,35.45,0.0,1,4011,0.0,0,0.0,,35.45,0.0,1,,0.0,0,0.0,,35.45,0.0,1,,0,2018,11,X,0.0,,0,,2019-03-04 20:58:54,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100204384,100204385,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,,,,
100131110030,1001,2825452-CH,,938.0,44927.33,V,47.9,0.0,1,4011,0.0,0,0.0,,30.72,0.0,1,,0.0,0,0.0,,30.72,0.0,1,,0,2018,11,X,0.0,,0,,2019-03-04 19:07:04,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100201648,100201649,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,,,,
100131110030,1001,5025452001,,80.0,0.01,V,0.0,0.0,1,4011,0.0,0,0.0,,0.0,0.0,1,,0.0,0,0.0,,0.0,0.0,1,,0,2018,11,X,0.0,,0,,2019-03-04 19:07:08,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100202758,100202759,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,,,,
100131110031,1001,1125462-CH,,1041.0,59097.02,V,56.77,0.0,1,4011,0.0,0,0.0,,56.77,0.0,1,,0.0,0,0.0,,56.77,0.0,1,,0,2018,11,X,0.0,,0,,2019-03-04 19:24:24,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100202900,100202901,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,,,,
100131110031,1001,1825462-SP,,397.0,17717.01,V,44.63,0.0,1,4011,0.0,0,0.0,,46.2,0.0,1,,0.0,0,0.0,,46.2,0.0,1,,0,2018,12,X,0.0,,0,,2019-03-29 12:18:46,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100202904,100202905,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,X,,,
100131110031,1001,2025462006,,0.0,0.0,V,40.11,0.0,1,4011,0.0,0,0.0,,40.11,0.0,1,,0.0,0,0.0,,40.11,0.0,1,,0,2019,1,X,0.0,,0,,2019-04-02 08:57:50,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100232143,100232144,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,X,,,
100131110031,1001,2525459-SP,,357.0,13751.53,V,38.52,0.0,1,4011,0.0,0,0.0,,38.52,0.0,1,,0.0,0,0.0,,38.52,0.0,1,,0,2018,11,X,0.0,,0,,2019-03-04 19:26:17,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100202934,100202935,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,,,,
100131110031,1001,2525462-SP,,171.0,7503.15,V,43.88,0.0,1,4011,0.0,0,0.0,,44.78,0.0,1,,0.0,0,0.0,,44.78,0.0,1,,0,2018,12,X,0.0,,0,,2019-03-29 12:22:40,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100202918,100202919,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,X,,,
100131110031,1001,2825462002,,20.0,1057.28,V,52.86,0.0,1,4011,0.0,0,0.0,,52.86,0.0,1,,0.0,0,0.0,,52.86,0.0,1,,0,2018,11,X,0.0,,0,,2019-03-04 19:11:20,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100202876,100202877,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,,,,
100131110031,1001,TT1,,20.0,24000.0,V,1200.0,0.0,1,4011,0.0,0,0.0,,1200.0,0.0,1,,0.0,0,0.0,,1200.0,0.0,1,,0,2020,1,X,0.0,,0,,2020-04-30 05:29:07,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100290389,100290390,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,,,,
100131110032,1001,1825464-CH,,646.0,23149.05,V,35.83,0.0,1,4011,0.0,0,0.0,,35.98,0.0,1,,0.0,0,0.0,,35.98,0.0,1,,0,2018,12,X,0.0,,0,,2019-03-31 08:35:24,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100201732,100201733,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,X,,,
100131110039,1001,0011457001,,0.0,0.0,V,36.6,36.92,1,4011,0.0,0,0.0,,36.6,36.92,1,,0.0,0,0.0,,36.6,36.92,1,,0,2019,1,X,0.0,,0,,2019-04-05 23:32:01,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100240389,100240390,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,X,,,
100131110039,1001,0018462-CH,,504.0,18559.29,V,36.82,36.92,1,4011,0.0,0,0.0,,37.03,36.92,1,,0.0,0,0.0,,37.03,36.92,1,,0,2019,1,X,0.0,,0,,2019-04-25 06:47:08,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100240325,100240326,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,X,,,
100131110039,1001,0018462-SP,,32.0,1184.94,V,37.03,36.92,1,4011,0.0,0,0.0,,37.03,36.92,1,,0.0,0,0.0,,37.03,36.92,1,,0,2019,1,X,0.0,,0,,2019-04-07 11:39:14,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100258248,100258249,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,,,,
100131110039,1001,0025459001,,102807.0,3607836.06,V,35.09,40.44,1,4011,0.0,0,0.0,,35.09,40.44,1,,0.0,0,0.0,,35.09,40.44,1,,0,2019,1,X,0.0,,0,,2019-04-30 04:28:55,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100276864,100276865,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,,,,
100131110039,1001,1001311100,,544444.0,10679606.91,V,19.62,40.44,1,4011,0.0,0,0.0,,1.0,40.44,1,,0.0,0,0.0,,1.0,40.44,1,,0,2022,12,X,0.0,,0,,2023-03-10 19:31:27,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100294355,100294356,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,,,,
100131110039,1001,1125455011,,10.0,349.8,V,34.98,0.0,1,4011,0.0,0,0.0,,34.98,0.0,1,,0.0,0,0.0,,34.98,0.0,1,,0,2018,11,X,0.0,,0,,2019-03-04 19:07:11,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100202760,100202761,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,,,,
100131110039,1001,1125457-BR,,1719.0,83949.26,V,48.84,0.0,1,4011,0.0,0,0.0,,48.84,0.0,1,,0.0,0,0.0,,48.84,0.0,1,,0,2018,11,X,0.0,,0,,2019-03-04 19:08:15,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100202804,100202805,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,,,,
100131110039,1001,1125457-SP,,953.0,49745.13,V,52.2,0.0,1,4011,0.0,0,0.0,,52.2,0.0,1,,0.0,0,0.0,,52.2,0.0,1,,0,2018,11,X,0.0,,0,,2019-03-04 19:08:20,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100202808,100202809,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,,,,
100131110039,1001,1125457038,,19.0,695.43,V,36.6,0.0,1,4011,0.0,0,0.0,,40.35,0.0,1,,0.0,0,0.0,,40.35,0.0,1,,0,2019,1,X,0.0,,0,,2019-04-13 04:43:16,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100202764,100202765,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,X,,,
100131110039,1001,1125459-SP,,25.0,875.51,V,35.02,36.92,1,4011,0.0,0,0.0,,35.02,36.92,1,,0.0,0,0.0,,35.02,36.92,1,,0,2018,12,X,0.0,,0,,2019-03-16 12:34:08,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100237133,100237134,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,,,,
100131110039,1001,2025455-SP,,2128.0,90150.57,V,42.36,0.0,1,4011,0.0,0,0.0,,42.36,0.0,1,,0.0,0,0.0,,42.36,0.0,1,,0,2018,11,X,0.0,,0,,2019-03-04 19:08:48,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100202824,100202825,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,,,,
100131110039,1001,2025457-SP,,2014.0,88571.08,V,43.98,0.0,1,4011,0.0,0,0.0,,35.86,0.0,1,,0.0,0,0.0,,35.86,0.0,1,,0,2019,1,X,0.0,,0,,2019-04-29 10:38:22,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100201668,100201669,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,,,,
100131110039,1001,2325455-BR,,671.0,22636.42,V,33.74,0.0,1,4011,0.0,0,0.0,,33.64,0.0,1,,0.0,0,0.0,,33.64,0.0,1,,0,2018,11,X,0.0,,0,,2019-03-04 19:10:09,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100201670,100201671,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,,,,
100131110039,1001,2325457-CH,,1837.0,63922.39,V,34.8,0.0,1,4011,0.0,0,0.0,,35.23,0.0,1,,0.0,0,0.0,,35.23,0.0,1,,0,2018,12,X,0.0,,0,,2019-03-16 12:34:08,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100201676,100201677,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,X,,,
100131110039,1001,3125457-SP,,37.0,2027.17,V,54.79,0.0,1,4011,0.0,0,0.0,,54.79,0.0,1,,0.0,0,0.0,,54.79,0.0,1,,0,2018,11,X,0.0,,0,,2019-03-04 19:09:21,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100202842,100202843,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,,,,
100131110039,1001,3325455-CH,,118.0,4125.29,V,34.96,0.0,1,4011,0.0,0,0.0,,34.96,0.0,1,,0.0,0,0.0,,34.96,0.0,1,,0,2018,11,X,0.0,,0,,2019-03-04 19:10:41,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100202854,100202855,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,,,,
100131110039,1001,4025457-SP,,33.0,1210.04,V,36.67,36.92,1,4011,0.0,0,0.0,,36.6,36.92,1,,0.0,0,0.0,,36.6,36.92,1,,0,2019,1,X,0.0,,0,,2019-04-07 11:34:44,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100243388,100243389,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,X,,,
100131110039,1001,TEST2,,1.0,41.24,V,41.24,40.44,1,4011,0.0,0,0.0,,41.24,40.44,1,,0.0,0,0.0,,41.24,40.44,1,,0,2024,10,X,0.0,,0,,2025-01-28 05:48:28,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100312185,100312186,,,,0,0,0,CELL,,0,0,0,,,,X,0.0,X,2.0,0.0,0,X,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,,,,
100131110039,1015,TEST2,,307.0,12660.68,V,41.24,41.24,1,4011,0.0,0,0.0,,41.24,41.24,1,,0.0,0,0.0,,41.24,41.24,1,,0,2024,10,X,0.0,,0,,2025-01-28 05:48:28,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100292990,100292991,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,,,,
100131110039,1016,,,200.0,8248.0,V,41.24,41.24,1,4011,0.0,0,0.0,V,41.24,41.24,1,4011,0.0,0,0.0,V,41.24,41.24,1,4011,0,2022,9,X,0.0,,0,,2022-12-12 09:45:40,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100301284,100301285,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
100131110044,1001,,,300.0,0.01,V,0.0,0.0,1,4011,0.0,0,0.0,V,0.01,0.0,1,4011,0.0,0,0.0,V,0.01,0.0,1,4011,0,2018,11,X,0.0,,0,,2019-03-04 19:04:24,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,BG,100190398,100190399,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
100131110044,1001,1125442001,,300.0,0.01,V,0.0,0.0,1,4011,0.0,0,0.0,,0.0,0.0,1,,0.0,0,0.0,,0.0,0.0,1,,0,2018,11,X,0.0,,0,,2019-03-04 19:04:24,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100202668,100202669,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,,,,
100131110241,1001,,,4367.0,155440.27,V,35.59,0.0,1,4011,0.0,0,0.0,V,40.0,0.0,1,4011,0.0,0,0.0,V,40.0,0.0,1,4011,0,2019,1,X,0.0,,0,,2019-04-30 06:58:13,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,BG,100255526,100255527,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
100131110241,1001,0023455001,,0.0,0.0,V,34.26,0.0,1,4011,0.0,0,0.0,,34.29,0.0,1,,0.0,0,0.0,,34.29,0.0,1,,0,2019,1,X,0.0,,0,,2019-04-25 12:14:02,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100261730,100261731,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,,,,
100131110242,1001,,,257405.0,10806027.08,V,41.98,0.0,1,4011,0.0,0,0.0,V,40.0,0.0,1,4011,0.0,0,0.0,V,40.0,0.0,1,4011,0,2019,1,X,0.0,,0,,2019-04-30 12:36:37,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,BG,100255574,100255575,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
100131110243,1001,0013463-BR,,2678.0,114254.23,V,42.66,0.0,1,4011,0.0,0,0.0,,42.25,0.0,1,,0.0,0,0.0,,42.25,0.0,1,,0,2019,1,X,0.0,,0,,2019-04-25 06:58:03,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100262670,100262671,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,,,,
100131110243,1001,0013463-CH,,2636.0,112419.84,V,42.65,0.0,1,4011,0.0,0,0.0,,42.25,0.0,1,,0.0,0,0.0,,42.25,0.0,1,,0,2019,1,X,0.0,,0,,2019-04-25 06:58:03,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100262668,100262669,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,,,,
100131110243,1001,0013463-SP,,31.0,1318.24,V,42.52,0.0,1,4011,0.0,0,0.0,,42.52,0.0,1,,0.0,0,0.0,,42.52,0.0,1,,0,2019,1,X,0.0,,0,,2019-04-20 06:18:15,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100270224,100270225,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,,,,
100131110243,1001,0013466003,,0.0,0.0,V,43.68,0.0,1,4011,0.0,0,0.0,,45.29,0.0,1,,0.0,0,0.0,,45.29,0.0,1,,0,2019,1,X,0.0,,0,,2019-04-12 10:05:53,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100263067,100263068,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,,,,
100131110243,1001,0013466005,,800.0,36473.15,V,45.59,0.0,1,4011,0.0,0,0.0,,45.59,0.0,1,,0.0,0,0.0,,45.59,0.0,1,,0,2019,1,X,0.0,,0,,2019-04-21 05:33:50,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100271255,100271256,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,,,,
100131210030,1001,,,23110.0,992260.9,V,42.94,0.0,1,4011,0.0,0,0.0,V,0.01,0.0,1,4011,0.0,0,0.0,V,0.01,0.0,1,4011,0,2018,11,X,0.0,,0,,2019-03-04 19:31:49,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,BG,100190402,100190403,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
100131210030,1001,1125452-SP,,743.0,27622.14,V,37.18,0.0,1,4011,0.0,0,0.0,,37.18,0.0,1,,0.0,0,0.0,,37.18,0.0,1,,0,2018,11,X,0.0,,0,,2019-03-04 19:31:03,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100203090,100203091,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,,,,
100131210030,1001,2325452-CH,,1736.0,77308.11,V,44.53,0.0,1,4011,0.0,0,0.0,,44.53,0.0,1,,0.0,0,0.0,,44.53,0.0,1,,0,2018,11,X,0.0,,0,,2019-03-04 19:31:28,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100203096,100203097,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,,,,
100131210030,1001,2825452-SP,,106.0,3755.46,V,35.43,0.0,1,4011,0.0,0,0.0,,35.43,0.0,1,,0.0,0,0.0,,35.43,0.0,1,,0,2018,11,X,0.0,,0,,2019-03-04 19:31:44,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100203108,100203109,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,,,,
100131210031,1001,1825455-CH,,1761.0,64070.77,V,36.38,0.0,1,4011,0.0,0,0.0,,36.58,0.0,1,,0.0,0,0.0,,36.58,0.0,1,,0,2018,11,X,0.0,,0,,2019-03-04 19:33:16,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100201818,100201819,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,,,,
100131210031,1001,1825455-SP,,178.0,6475.49,V,36.38,0.0,1,4011,0.0,0,0.0,,36.56,0.0,1,,0.0,0,0.0,,36.56,0.0,1,,0,2018,11,X,0.0,,0,,2019-03-04 19:33:18,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100201820,100201821,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,,,,
100131210031,1001,2025455-BR,,919.0,31214.38,V,33.97,0.0,1,4011,0.0,0,0.0,,32.65,0.0,1,,0.0,0,0.0,,32.65,0.0,1,,0,2018,11,X,0.0,,0,,2019-03-04 19:33:27,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100201828,100201829,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,,,,
100131210031,1001,2025457-CH,,1798.0,64851.19,V,36.07,0.0,1,4011,0.0,0,0.0,,35.69,0.0,1,,0.0,0,0.0,,35.69,0.0,1,,0,2018,11,X,0.0,,0,,2019-03-04 19:33:38,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100201836,100201837,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,,,,
100131210031,1001,2325455-CH,,163.0,8762.01,V,53.75,0.0,1,4011,0.0,0,0.0,,53.75,0.0,1,,0.0,0,0.0,,53.75,0.0,1,,0,2018,11,X,0.0,,0,,2019-03-04 19:32:39,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,,100203120,100203121,,,,0,0,0,,,0,0,0,,,,X,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,4011.0,4011.0,,,,,0,,,,
