Doc. Condition No.,ItemNo,Step Number,Counter,Condition Type,Calculation Type,Amount,Currency,Condition Unit,Value
1000010064,3,15,1,ZA00,A,0.0,,,0.0
1000010069,3,15,1,ZA00,A,0.0,,,0.0
1000010074,3,15,1,ZA00,A,0.0,,,0.0
1000010079,3,15,1,ZA00,A,0.0,,,0.0
1000010084,3,15,1,ZA00,A,0.0,,,0.0
1000010089,3,15,1,ZA00,A,0.0,,,0.0
1000010094,3,15,1,ZA00,A,0.0,,,0.0
1000010099,3,15,1,ZA00,A,0.0,,,0.0
1000010104,3,15,1,ZA00,A,0.0,,,0.0
1000010106,4,15,1,ZA00,A,0.0,,,0.0
1000010108,5,15,1,ZA00,A,0.0,,,0.0
1000010110,6,15,1,ZA00,A,0.0,,,0.0
1000010115,3,15,1,ZA00,A,0.0,,,0.0
1000010120,3,15,1,ZA00,A,0.0,,,0.0
1000010125,3,15,1,ZA00,A,0.0,,,0.0
1000010130,3,15,1,ZA00,A,0.0,,,0.0
1000010135,3,15,1,ZA00,A,0.0,,,0.0
1000010140,3,15,1,ZA00,A,0.0,,,0.0
1000010142,4,15,1,ZA00,A,0.0,,,0.0
1000010147,3,15,1,ZA00,A,0.0,,,0.0
1000010152,3,15,1,ZA00,A,0.0,,,0.0
1000010157,3,15,1,ZA00,A,0.0,,,0.0
1000010162,3,15,1,ZA00,A,0.0,,,0.0
1000010167,3,15,1,ZA00,A,0.0,,,0.0
1000010172,3,15,1,ZA00,A,0.0,,,0.0
1000010177,3,15,1,ZA00,A,0.0,,,0.0
1000010179,4,15,1,ZA00,A,0.0,,,0.0
1000010184,3,15,1,ZA00,A,0.0,,,0.0
1000010186,4,15,1,ZA00,A,0.0,,,0.0
1000010191,3,15,1,ZA00,A,0.0,,,0.0
1000010196,3,15,1,ZA00,A,0.0,,,0.0
1000010201,3,15,1,ZA00,A,0.0,,,0.0
1000010206,3,15,1,ZA00,A,0.0,,,0.0
1000010211,3,15,1,ZA00,A,0.0,,,0.0
1000010216,3,15,1,ZA00,A,0.0,,,0.0
1000010221,3,15,1,ZA00,A,0.0,,,0.0
1000010226,3,15,1,ZA00,A,0.0,,,0.0
1000010231,3,15,1,ZA00,A,0.0,,,0.0
1000010236,3,15,1,ZA00,A,0.0,,,0.0
1000010241,3,15,1,ZA00,A,0.0,,,0.0
1000010246,3,15,1,ZA00,A,0.0,,,0.0
1000010251,3,15,1,ZA00,A,0.0,,,0.0
1000010256,3,15,1,ZA00,A,0.0,,,0.0
1000010261,3,15,1,ZA00,A,0.0,,,0.0
1000010266,3,15,1,ZA00,A,0.0,,,0.0
1000010271,3,15,1,ZA00,A,0.0,,,0.0
1000010276,3,15,1,ZA00,A,0.0,,,0.0
1000010281,3,15,1,ZA00,A,0.0,,,0.0
1000010286,3,15,1,ZA00,A,0.0,,,0.0
1000010291,3,15,1,ZA00,A,0.0,,,0.0
1000010296,3,15,1,ZA00,A,0.0,,,0.0
1000010301,3,15,1,ZA00,A,0.0,,,0.0
1000010306,3,15,1,ZA00,A,0.0,,,0.0
1000010311,3,15,1,ZA00,A,0.0,,,0.0
1000010316,3,15,1,ZA00,A,0.0,,,0.0
1000010321,3,15,1,ZA00,A,0.0,,,0.0
1000010326,3,15,1,ZA00,A,0.0,,,0.0
1000010331,3,15,1,ZA00,A,0.0,,,0.0
1000010336,3,15,1,ZA00,A,0.0,,,0.0
1000010341,3,15,1,ZA00,A,0.0,,,0.0
1000010346,3,15,1,ZA00,A,0.0,,,0.0
1000010351,3,15,1,ZA00,A,0.0,,,0.0
1000010356,3,15,1,ZA00,A,0.0,,,0.0
1000010361,3,15,1,ZA00,A,0.0,,,0.0
1000010366,3,15,1,ZA00,A,0.0,,,0.0
1000010371,3,15,1,ZA00,A,0.0,,,0.0
1000010376,3,15,1,ZA00,A,0.0,,,0.0
1000010381,3,15,1,ZA00,A,0.0,,,0.0
1000010386,3,15,1,ZA00,A,0.0,,,0.0
1000010391,3,15,1,ZA00,A,0.0,,,0.0
1000010396,3,15,1,ZA00,A,0.0,,,0.0
1000010401,3,15,1,ZA00,A,0.0,,,0.0
1000010406,3,15,1,ZA00,A,0.0,,,0.0
1000010411,3,15,1,ZA00,A,0.0,,,0.0
1000010416,3,15,1,ZA00,A,0.0,,,0.0
1000010421,3,15,1,ZA00,A,0.0,,,0.0
1000010426,3,15,1,ZA00,A,0.0,,,0.0
1000010431,3,15,1,ZA00,A,0.0,,,0.0
1000010436,3,15,1,ZA00,A,0.0,,,0.0
1000010441,3,15,1,ZA00,A,0.0,,,0.0
1000010446,3,15,1,ZA00,A,0.0,,,0.0
1000010451,3,15,1,ZA00,A,0.0,,,0.0
1000010456,3,15,1,ZA00,A,0.0,,,0.0
1000010458,4,15,1,ZA00,A,0.0,,,0.0
1000010460,5,15,1,ZA00,A,0.0,,,0.0
1000010465,3,15,1,ZA00,A,0.0,,,0.0
1000010470,3,15,1,ZA00,A,0.0,,,0.0
1000010475,3,15,1,ZA00,A,0.0,,,0.0
1000010480,3,15,1,ZA00,A,0.0,,,0.0
1000010485,3,15,1,ZA00,A,0.0,,,0.0
1000010490,3,15,1,ZA00,A,0.0,,,0.0
1000010495,3,15,1,ZA00,A,0.0,,,0.0
1000010500,3,15,1,ZA00,A,0.0,,,0.0
1000010505,3,15,1,ZA00,A,0.0,,,0.0
1000010510,3,15,1,ZA00,A,0.0,,,0.0
1000010515,3,15,1,ZA00,A,0.0,,,0.0
1000010520,3,15,1,ZA00,A,0.0,,,0.0
1000010525,3,15,1,ZA00,A,0.0,,,0.0
1000010530,3,15,1,ZA00,A,0.0,,,0.0
1000010535,3,15,1,ZA00,A,0.0,,,0.0
1000010540,3,15,1,ZA00,A,0.0,,,0.0
1000010545,3,15,1,ZA00,A,0.0,,,0.0
1000010550,3,15,1,ZA00,A,0.0,,,0.0
1000010555,3,15,1,ZA00,A,0.0,,,0.0
1000010560,3,15,1,ZA00,A,0.0,,,0.0
1000010565,3,15,1,ZA00,A,0.0,,,0.0
1000010570,3,15,1,ZA00,A,0.0,,,0.0
1000010571,10,10,1,PBXX,C,65000.0,INR,AU,65000.0
1000010580,3,15,1,ZA00,A,0.0,,,0.0
1000010585,3,15,1,ZA00,A,0.0,,,0.0
1000010590,3,15,1,ZA00,A,0.0,,,0.0
1000010595,3,15,1,ZA00,A,0.0,,,0.0
1000010600,3,15,1,ZA00,A,0.0,,,0.0
1000010605,3,15,1,ZA00,A,0.0,,,0.0
1000010610,3,15,1,ZA00,A,0.0,,,0.0
1000010615,3,15,1,ZA00,A,0.0,,,0.0
1000010620,3,15,1,ZA00,A,0.0,,,0.0
1000010625,3,15,1,ZA00,A,0.0,,,0.0
1000010630,3,15,1,ZA00,A,0.0,,,0.0
1000010635,3,15,1,ZA00,A,0.0,,,0.0
1000010640,3,15,1,ZA00,A,0.0,,,0.0
1000010645,3,15,1,ZA00,A,0.0,,,0.0
1000010650,3,15,1,ZA00,A,0.0,,,0.0
1000010655,3,15,1,ZA00,A,0.0,,,0.0
1000010660,3,15,1,ZA00,A,0.0,,,0.0
1000010665,3,15,1,ZA00,A,0.0,,,0.0
1000010670,3,15,1,ZA00,A,0.0,,,0.0
1000010675,3,15,1,ZA00,A,0.0,,,0.0
1000010680,3,15,1,ZA00,A,0.0,,,0.0
1000010685,3,15,1,ZA00,A,0.0,,,0.0
1000010690,3,15,1,ZA00,A,0.0,,,0.0
1000010695,3,15,1,ZA00,A,0.0,,,0.0
1000010700,3,15,1,ZA00,A,0.0,,,0.0
1000010705,3,15,1,ZA00,A,0.0,,,0.0
1000010710,3,15,1,ZA00,A,0.0,,,0.0
1000010712,4,15,1,ZA00,A,0.0,,,0.0
1000010714,5,15,1,ZA00,A,0.0,,,0.0
1000010719,3,15,1,ZA00,A,0.0,,,0.0
1000010724,3,15,1,ZA00,A,0.0,,,0.0
1000010729,3,15,1,ZA00,A,0.0,,,0.0
1000010734,3,15,1,ZA00,A,0.0,,,0.0
1000010736,4,15,1,ZA00,A,0.0,,,0.0
1000010738,5,15,1,ZA00,A,0.0,,,0.0
1000010740,6,15,1,ZA00,A,0.0,,,0.0
1000010745,3,15,1,ZA00,A,0.0,,,0.0
1000010750,3,15,1,ZA00,A,0.0,,,0.0
1000010755,3,15,1,ZA00,A,0.0,,,0.0
1000010760,3,15,1,ZA00,A,0.0,,,0.0
1000010765,3,15,1,ZA00,A,0.0,,,0.0
1000010770,3,15,1,ZA00,A,0.0,,,0.0
1000010775,3,15,1,ZA00,A,0.0,,,0.0
1000010780,3,15,1,ZA00,A,0.0,,,0.0
1000010785,3,15,1,ZA00,A,0.0,,,0.0
1000010790,3,15,1,ZA00,A,0.0,,,0.0
1000010795,3,15,1,ZA00,A,0.0,,,0.0
1000010800,3,15,1,ZA00,A,0.0,,,0.0
1000010805,3,15,1,ZA00,A,0.0,,,0.0
1000010810,3,15,1,ZA00,A,0.0,,,0.0
1000010815,3,15,1,ZA00,A,0.0,,,0.0
1000010820,3,15,1,ZA00,A,0.0,,,0.0
1000010825,3,15,1,ZA00,A,0.0,,,0.0
1000010830,3,15,1,ZA00,A,0.0,,,0.0
1000010835,3,15,1,ZA00,A,0.0,,,0.0
1000010840,3,15,1,ZA00,A,0.0,,,0.0
1000010845,3,15,1,ZA00,A,0.0,,,0.0
1000010850,3,15,1,ZA00,A,0.0,,,0.0
1000010852,4,15,1,ZA00,A,0.0,,,0.0
1000010854,5,15,1,ZA00,A,0.0,,,0.0
1000010856,6,15,1,ZA00,A,0.0,,,0.0
1000010861,3,15,1,ZA00,A,0.0,,,0.0
1000010866,3,15,1,ZA00,A,0.0,,,0.0
1000010868,4,15,1,ZA00,A,0.0,,,0.0
1000010873,3,15,1,ZA00,A,0.0,,,0.0
1000010875,4,15,1,ZA00,A,0.0,,,0.0
1000010877,5,15,1,ZA00,A,0.0,,,0.0
1000010882,3,15,1,ZA00,A,0.0,,,0.0
1000010887,3,15,1,ZA00,A,0.0,,,0.0
1000010889,4,15,1,ZA00,A,0.0,,,0.0
1000010891,5,15,1,ZA00,A,0.0,,,0.0
1000010896,3,15,1,ZA00,A,0.0,,,0.0
1000010898,4,15,1,ZA00,A,0.0,,,0.0
1000010903,3,15,1,ZA00,A,0.0,,,0.0
1000010908,3,15,1,ZA00,A,0.0,,,0.0
1000010913,3,15,1,ZA00,A,0.0,,,0.0
1000010918,3,15,1,ZA00,A,0.0,,,0.0
1000010923,3,15,1,ZA00,A,0.0,,,0.0
1000010928,3,15,1,ZA00,A,0.0,,,0.0
1000010930,4,15,1,ZA00,A,0.0,,,0.0
1000010935,3,15,1,ZA00,A,0.0,,,0.0
1000010940,3,15,1,ZA00,A,0.0,,,0.0
1000010945,3,15,1,ZA00,A,0.0,,,0.0
1000010947,4,15,1,ZA00,A,0.0,,,0.0
1000010949,5,15,1,ZA00,A,0.0,,,0.0
1000010954,3,15,1,ZA00,A,0.0,,,0.0
1000010956,4,15,1,ZA00,A,0.0,,,0.0
1000010958,5,15,1,ZA00,A,0.0,,,0.0
1000010960,6,15,1,ZA00,A,0.0,,,0.0
1000010965,3,15,1,ZA00,A,0.0,,,0.0
1000010970,3,15,1,ZA00,A,0.0,,,0.0
1000010975,3,15,1,ZA00,A,0.0,,,0.0
1000010977,4,15,1,ZA00,A,0.0,,,0.0
1000010979,5,15,1,ZA00,A,0.0,,,0.0
1000010981,6,15,1,ZA00,A,0.0,,,0.0
1000010986,3,15,1,ZA00,A,0.0,,,0.0
1000010988,4,15,1,ZA00,A,0.0,,,0.0
1000010990,5,15,1,ZA00,A,0.0,,,0.0
1000010992,6,15,1,ZA00,A,0.0,,,0.0
1000010997,3,15,1,ZA00,A,0.0,,,0.0
1000010999,4,15,1,ZA00,A,0.0,,,0.0
1000011001,5,15,1,ZA00,A,0.0,,,0.0
1000011003,6,15,1,ZA00,A,0.0,,,0.0
1000011008,3,15,1,ZA00,A,0.0,,,0.0
1000011010,4,15,1,ZA00,A,0.0,,,0.0
1000011012,5,15,1,ZA00,A,0.0,,,0.0
1000011014,6,15,1,ZA00,A,0.0,,,0.0
1000011016,7,15,1,ZA00,A,0.0,,,0.0
1000011021,3,15,1,ZA00,A,0.0,,,0.0
1000011023,4,15,1,ZA00,A,0.0,,,0.0
1000011028,3,15,1,ZA00,A,0.0,,,0.0
1000011030,4,15,1,ZA00,A,0.0,,,0.0
1000011035,3,15,1,ZA00,A,0.0,,,0.0
1000011037,4,15,1,ZA00,A,0.0,,,0.0
1000011039,5,15,1,ZA00,A,0.0,,,0.0
1000011041,6,15,1,ZA00,A,0.0,,,0.0
1000011046,3,15,1,ZA00,A,0.0,,,0.0
1000011051,3,15,1,ZA00,A,0.0,,,0.0
1000011056,3,15,1,ZA00,A,0.0,,,0.0
1000011058,4,15,1,ZA00,A,0.0,,,0.0
1000011060,5,15,1,ZA00,A,0.0,,,0.0
1000011065,3,15,1,ZA00,A,0.0,,,0.0
1000011067,4,15,1,ZA00,A,0.0,,,0.0
1000011069,5,15,1,ZA00,A,0.0,,,0.0
1000011071,6,15,1,ZA00,A,0.0,,,0.0
1000011076,3,15,1,ZA00,A,0.0,,,0.0
1000011078,4,15,1,ZA00,A,0.0,,,0.0
1000011083,3,15,1,ZA00,A,0.0,,,0.0
1000011088,3,15,1,ZA00,A,0.0,,,0.0
1000011093,3,15,1,ZA00,A,0.0,,,0.0
1000011098,3,15,1,ZA00,A,0.0,,,0.0
1000011103,3,15,1,ZA00,A,0.0,,,0.0
1000011108,3,15,1,ZA00,A,0.0,,,0.0
1000011110,4,15,1,ZA00,A,0.0,,,0.0
1000011115,3,15,1,ZA00,A,0.0,,,0.0
1000011117,4,15,1,ZA00,A,0.0,,,0.0
1000011119,5,15,1,ZA00,A,0.0,,,0.0
1000011124,3,15,1,ZA00,A,0.0,,,0.0
1000011126,4,15,1,ZA00,A,0.0,,,0.0
1000011128,5,15,1,ZA00,A,0.0,,,0.0
1000011133,3,15,1,ZA00,A,0.0,,,0.0
1000011138,3,15,1,ZA00,A,0.0,,,0.0
1000011143,3,15,1,ZA00,A,0.0,,,0.0
1000011148,3,15,1,ZA00,A,0.0,,,0.0
1000011150,4,15,1,ZA00,A,0.0,,,0.0
1000011152,5,15,1,ZA00,A,0.0,,,0.0
1000011157,3,15,1,ZA00,A,0.0,,,0.0
1000011162,3,15,1,ZA00,A,0.0,,,0.0
1000011167,3,15,1,ZA00,A,0.0,,,0.0
1000011172,3,15,1,ZA00,A,0.0,,,0.0
1000011177,3,15,1,ZA00,A,0.0,,,0.0
1000011182,3,15,1,ZA00,A,0.0,,,0.0
1000011187,3,15,1,ZA00,A,0.0,,,0.0
1000011189,4,15,1,ZA00,A,0.0,,,0.0
1000011194,3,15,1,ZA00,A,0.0,,,0.0
1000011199,3,15,1,ZA00,A,0.0,,,0.0
1000011204,3,15,1,ZA00,A,0.0,,,0.0
1000011206,4,15,1,ZA00,A,0.0,,,0.0
1000011208,5,15,1,ZA00,A,0.0,,,0.0
1000011213,3,15,1,ZA00,A,0.0,,,0.0
1000011218,3,15,1,ZA00,A,0.0,,,0.0
1000011220,4,15,1,ZA00,A,0.0,,,0.0
1000011225,3,15,1,ZA00,A,0.0,,,0.0
1000011227,4,15,1,ZA00,A,0.0,,,0.0
1000011232,3,15,1,ZA00,A,0.0,,,0.0
1000011237,3,15,1,ZA00,A,0.0,,,0.0
1000011239,4,15,1,ZA00,A,0.0,,,0.0
1000011244,3,15,1,ZA00,A,0.0,,,0.0
1000011249,3,15,1,ZA00,A,0.0,,,0.0
1000011254,3,15,1,ZA00,A,0.0,,,0.0
1000011256,4,15,1,ZA00,A,0.0,,,0.0
1000011258,5,15,1,ZA00,A,0.0,,,0.0
1000011263,3,15,1,ZA00,A,0.0,,,0.0
1000011268,3,15,1,ZA00,A,0.0,,,0.0
1000011270,4,15,1,ZA00,A,0.0,,,0.0
1000011272,5,15,1,ZA00,A,0.0,,,0.0
1000011277,3,15,1,ZA00,A,0.0,,,0.0
1000011282,3,15,1,ZA00,A,0.0,,,0.0
1000011287,3,15,1,ZA00,A,0.0,,,0.0
1000011292,3,15,1,ZA00,A,0.0,,,0.0
1000011297,3,15,1,ZA00,A,0.0,,,0.0
1000011302,3,15,1,ZA00,A,0.0,,,0.0
1000011304,4,15,1,ZA00,A,0.0,,,0.0
1000011306,5,15,1,ZA00,A,0.0,,,0.0
1000011308,6,15,1,ZA00,A,0.0,,,0.0
1000011310,7,15,1,ZA00,A,0.0,,,0.0
1000011315,3,15,1,ZA00,A,0.0,,,0.0
1000011317,4,15,1,ZA00,A,0.0,,,0.0
1000011319,5,15,1,ZA00,A,0.0,,,0.0
1000011324,3,15,1,ZA00,A,0.0,,,0.0
1000011329,3,15,1,ZA00,A,0.0,,,0.0
1000011334,3,15,1,ZA00,A,0.0,,,0.0
1000011339,3,15,1,ZA00,A,0.0,,,0.0
1000011344,3,15,1,ZA00,A,0.0,,,0.0
1000011349,3,15,1,ZA00,A,0.0,,,0.0
1000011351,4,15,1,ZA00,A,0.0,,,0.0
1000011356,3,15,1,ZA00,A,0.0,,,0.0
1000011361,3,15,1,ZA00,A,0.0,,,0.0
1000011363,4,15,1,ZA00,A,0.0,,,0.0
1000011368,3,15,1,ZA00,A,0.0,,,0.0
1000011373,3,15,1,ZA00,A,0.0,,,0.0
1000011378,3,15,1,ZA00,A,0.0,,,0.0
1000011383,3,15,1,ZA00,A,0.0,,,0.0
1000011388,3,15,1,ZA00,A,0.0,,,0.0
1000011393,3,15,1,ZA00,A,0.0,,,0.0
1000011395,4,15,1,ZA00,A,0.0,,,0.0
1000011400,3,15,1,ZA00,A,0.0,,,0.0
1000011402,4,15,1,ZA00,A,0.0,,,0.0
1000011404,5,15,1,ZA00,A,0.0,,,0.0
1000011409,3,15,1,ZA00,A,0.0,,,0.0
1000011411,4,15,1,ZA00,A,0.0,,,0.0
1000011416,3,15,1,ZA00,A,0.0,,,0.0
1000011421,3,15,1,ZA00,A,0.0,,,0.0
1000011426,3,15,1,ZA00,A,0.0,,,0.0
1000011431,3,15,1,ZA00,A,0.0,,,0.0
1000011436,3,15,1,ZA00,A,0.0,,,0.0
1000011441,3,15,1,ZA00,A,0.0,,,0.0
1000011446,3,15,1,ZA00,A,0.0,,,0.0
1000011451,3,15,1,ZA00,A,0.0,,,0.0
1000011456,3,15,1,ZA00,A,0.0,,,0.0
1000011461,3,15,1,ZA00,A,0.0,,,0.0
1000011466,3,15,1,ZA00,A,0.0,,,0.0
1000011468,4,15,1,ZA00,A,0.0,,,0.0
1000011473,3,15,1,ZA00,A,0.0,,,0.0
1000011475,4,15,1,ZA00,A,0.0,,,0.0
1000011477,5,15,1,ZA00,A,0.0,,,0.0
1000011479,6,15,1,ZA00,A,0.0,,,0.0
1000011481,7,15,1,ZA00,A,0.0,,,0.0
1000011483,8,15,1,ZA00,A,0.0,,,0.0
1000011488,3,15,1,ZA00,A,0.0,,,0.0
1000011490,4,15,1,ZA00,A,0.0,,,0.0
1000011495,3,15,1,ZA00,A,0.0,,,0.0
1000011500,3,15,1,ZA00,A,0.0,,,0.0
1000011505,3,15,1,ZA00,A,0.0,,,0.0
1000011507,4,15,1,ZA00,A,0.0,,,0.0
1000011512,3,15,1,ZA00,A,0.0,,,0.0
1000011514,4,15,1,ZA00,A,0.0,,,0.0
1000011516,5,15,1,ZA00,A,0.0,,,0.0
1000011521,3,15,1,ZA00,A,0.0,,,0.0
1000011526,3,15,1,ZA00,A,0.0,,,0.0
1000011531,3,15,1,ZA00,A,0.0,,,0.0
1000011536,3,15,1,ZA00,A,0.0,,,0.0
1000011538,4,15,1,ZA00,A,0.0,,,0.0
1000011540,5,15,1,ZA00,A,0.0,,,0.0
1000011545,3,15,1,ZA00,A,0.0,,,0.0
1000011550,3,15,1,ZA00,A,0.0,,,0.0
1000011552,4,15,1,ZA00,A,0.0,,,0.0
1000011557,3,15,1,ZA00,A,0.0,,,0.0
1000011562,3,15,1,ZA00,A,0.0,,,0.0
1000011567,3,15,1,ZA00,A,0.0,,,0.0
1000011572,3,15,1,ZA00,A,0.0,,,0.0
1000011577,3,15,1,ZA00,A,0.0,,,0.0
1000011582,3,15,1,ZA00,A,0.0,,,0.0
1000011584,4,15,1,ZA00,A,0.0,,,0.0
1000011586,5,15,1,ZA00,A,0.0,,,0.0
1000011591,3,15,1,ZA00,A,0.0,,,0.0
1000011596,3,15,1,ZA00,A,0.0,,,0.0
1000011601,3,15,1,ZA00,A,0.0,,,0.0
1000011606,3,15,1,ZA00,A,0.0,,,0.0
1000011611,3,15,1,ZA00,A,0.0,,,0.0
1000011613,4,15,1,ZA00,A,0.0,,,0.0
1000011618,3,15,1,ZA00,A,0.0,,,0.0
1000011620,4,15,1,ZA00,A,0.0,,,0.0
1000011625,3,15,1,ZA00,A,0.0,,,0.0
1000011630,3,15,1,ZA00,A,0.0,,,0.0
1000011632,4,15,1,ZA00,A,0.0,,,0.0
1000011637,3,15,1,ZA00,A,0.0,,,0.0
1000011642,3,15,1,ZA00,A,0.0,,,0.0
1000011647,3,15,1,ZA00,A,0.0,,,0.0
1000011652,3,15,1,ZA00,A,0.0,,,0.0
1000011657,3,15,1,ZA00,A,0.0,,,0.0
1000011659,4,15,1,ZA00,A,0.0,,,0.0
1000011664,3,15,1,ZA00,A,0.0,,,0.0
1000011666,4,15,1,ZA00,A,0.0,,,0.0
1000011671,3,15,1,ZA00,A,0.0,,,0.0
1000011673,4,15,1,ZA00,A,0.0,,,0.0
1000011678,3,15,1,ZA00,A,0.0,,,0.0
1000011683,3,15,1,ZA00,A,0.0,,,0.0
1000011688,3,15,1,ZA00,A,0.0,,,0.0
1000011690,4,15,1,ZA00,A,0.0,,,0.0
1000011695,3,15,1,ZA00,A,0.0,,,0.0
1000011700,3,15,1,ZA00,A,0.0,,,0.0
1000011705,3,15,1,ZA00,A,0.0,,,0.0
1000011707,4,15,1,ZA00,A,0.0,,,0.0
1000011709,5,15,1,ZA00,A,0.0,,,0.0
1000011711,6,15,1,ZA00,A,0.0,,,0.0
1000011713,7,15,1,ZA00,A,0.0,,,0.0
1000011715,8,15,1,ZA00,A,0.0,,,0.0
1000011720,3,15,1,ZA00,A,0.0,,,0.0
1000011725,3,15,1,ZA00,A,0.0,,,0.0
1000011730,3,15,1,ZA00,A,0.0,,,0.0
1000011735,3,15,1,ZA00,A,0.0,,,0.0
1000011740,3,15,1,ZA00,A,0.0,,,0.0
1000011745,3,15,1,ZA00,A,0.0,,,0.0
1000011747,4,15,1,ZA00,A,0.0,,,0.0
1000011752,3,15,1,ZA00,A,0.0,,,0.0
1000011754,4,15,1,ZA00,A,0.0,,,0.0
1000011756,5,15,1,ZA00,A,0.0,,,0.0
1000011761,3,15,1,ZA00,A,0.0,,,0.0
1000011766,3,15,1,ZA00,A,0.0,,,0.0
1000011768,4,15,1,ZA00,A,0.0,,,0.0
1000011773,3,15,1,ZA00,A,0.0,,,0.0
1000011778,3,15,1,ZA00,A,0.0,,,0.0
1000011780,4,15,1,ZA00,A,0.0,,,0.0
1000011782,5,15,1,ZA00,A,0.0,,,0.0
1000011784,6,15,1,ZA00,A,0.0,,,0.0
1000011786,7,15,1,ZA00,A,0.0,,,0.0
1000011788,8,15,1,ZA00,A,0.0,,,0.0
1000011790,9,15,1,ZA00,A,0.0,,,0.0
1000011792,10,15,1,ZA00,A,0.0,,,0.0
1000011797,3,15,1,ZA00,A,0.0,,,0.0
1000011799,4,15,1,ZA00,A,0.0,,,0.0
1000011804,3,15,1,ZA00,A,0.0,,,0.0
1000011806,4,15,1,ZA00,A,0.0,,,0.0
1000011811,3,15,1,ZA00,A,0.0,,,0.0
1000011816,3,15,1,ZA00,A,0.0,,,0.0
1000011821,3,15,1,ZA00,A,0.0,,,0.0
1000011826,3,15,1,ZA00,A,0.0,,,0.0
1000011831,3,15,1,ZA00,A,0.0,,,0.0
1000011833,4,15,1,ZA00,A,0.0,,,0.0
1000011835,5,15,1,ZA00,A,0.0,,,0.0
1000011837,6,15,1,ZA00,A,0.0,,,0.0
1000011839,7,15,1,ZA00,A,0.0,,,0.0
1000011844,3,15,1,ZA00,A,0.0,,,0.0
1000011849,3,15,1,ZA00,A,0.0,,,0.0
1000011851,4,15,1,ZA00,A,0.0,,,0.0
1000011856,3,15,1,ZA00,A,0.0,,,0.0
1000011861,3,15,1,ZA00,A,0.0,,,0.0
1000011863,4,15,1,ZA00,A,0.0,,,0.0
1000011865,5,15,1,ZA00,A,0.0,,,0.0
1000011867,6,15,1,ZA00,A,0.0,,,0.0
1000011872,3,15,1,ZA00,A,0.0,,,0.0
1000011877,3,15,1,ZA00,A,0.0,,,0.0
1000011879,4,15,1,ZA00,A,0.0,,,0.0
1000011884,3,15,1,ZA00,A,0.0,,,0.0
1000011889,3,15,1,ZA00,A,0.0,,,0.0
1000011891,4,15,1,ZA00,A,0.0,,,0.0
1000011896,3,15,1,ZA00,A,0.0,,,0.0
1000011901,3,15,1,ZA00,A,0.0,,,0.0
1000011903,4,15,1,ZA00,A,0.0,,,0.0
1000011908,3,15,1,ZA00,A,0.0,,,0.0
1000011910,4,15,1,ZA00,A,0.0,,,0.0
1000011915,3,15,1,ZA00,A,0.0,,,0.0
1000011920,3,15,1,ZA00,A,0.0,,,0.0
1000011925,3,15,1,ZA00,A,0.0,,,0.0
1000011930,3,15,1,ZA00,A,0.0,,,0.0
1000011935,3,15,1,ZA00,A,0.0,,,0.0
1000011940,3,15,1,ZA00,A,0.0,,,0.0
1000011942,4,15,1,ZA00,A,0.0,,,0.0
1000011947,3,15,1,ZA00,A,0.0,,,0.0
1000011952,3,15,1,ZA00,A,0.0,,,0.0
1000011954,4,15,1,ZA00,A,0.0,,,0.0
1000011956,5,15,1,ZA00,A,0.0,,,0.0
1000011961,3,15,1,ZA00,A,0.0,,,0.0
1000011963,4,15,1,ZA00,A,0.0,,,0.0
1000011968,3,15,1,ZA00,A,0.0,,,0.0
1000011970,4,15,1,ZA00,A,0.0,,,0.0
1000011972,5,15,1,ZA00,A,0.0,,,0.0
1000011974,6,15,1,ZA00,A,0.0,,,0.0
1000011979,3,15,1,ZA00,A,0.0,,,0.0
1000011984,3,15,1,ZA00,A,0.0,,,0.0
1000011986,4,15,1,ZA00,A,0.0,,,0.0
1000011991,3,15,1,ZA00,A,0.0,,,0.0
1000011996,3,15,1,ZA00,A,0.0,,,0.0
1000012001,3,15,1,ZA00,A,0.0,,,0.0
1000012003,4,15,1,ZA00,A,0.0,,,0.0
1000012005,5,15,1,ZA00,A,0.0,,,0.0
1000012007,6,15,1,ZA00,A,0.0,,,0.0
1000012009,7,15,1,ZA00,A,0.0,,,0.0
1000012011,8,15,1,ZA00,A,0.0,,,0.0
1000012016,3,15,1,ZA00,A,0.0,,,0.0
1000012021,3,15,1,ZA00,A,0.0,,,0.0
1000012026,3,15,1,ZA00,A,0.0,,,0.0
1000012031,3,15,1,ZA00,A,0.0,,,0.0
1000012036,3,15,1,ZA00,A,0.0,,,0.0
1000012041,3,15,1,ZA00,A,0.0,,,0.0
1000012046,3,15,1,ZA00,A,0.0,,,0.0
1000012051,3,15,1,ZA00,A,0.0,,,0.0
1000012056,3,15,1,ZA00,A,0.0,,,0.0
1000012058,4,15,1,ZA00,A,0.0,,,0.0
1000012063,3,15,1,ZA00,A,0.0,,,0.0
1000012065,4,15,1,ZA00,A,0.0,,,0.0
1000012070,3,15,1,ZA00,A,0.0,,,0.0
1000012072,4,15,1,ZA00,A,0.0,,,0.0
1000012074,5,15,1,ZA00,A,0.0,,,0.0
1000012076,6,15,1,ZA00,A,0.0,,,0.0
1000012081,3,15,1,ZA00,A,0.0,,,0.0
1000012083,4,15,1,ZA00,A,0.0,,,0.0
1000012088,3,15,1,ZA00,A,0.0,,,0.0
