Sales document,Sales Document Item,Material,Material Group,Product hierarchy,Net Value,Order Quantity,Sales unit,Net Price,Created on,Sold-to Party,Billed Quantity,Net Value_billing,Moving price,MovAvgPrice PP,MovAvgPrice PY,Total Stock,Total Value,Year,Month,Quarter,Material_Avg_Price,Price_Ratio,Profit_Margin,Order_Count,Total_Revenue,Total_Qty,Customer_Segment,Volume_Segment,Seasonal_Flag
10000082,110,200300283100,B0003,,11160.0,3.0,EA,12.0,2019-03-15,1003738,3.0,11160.0,5389.0,5389.0,5389.0,0.0,0.0,2019,3,1,51.6175,0.23247929481280574,-44808.33333333333,122,573695516.92,1707.0,0,0,1
10000082,120,200300283150,B0003,,3780.0,1.0,EA,12.0,2019-03-15,1003738,1.0,3780.0,5393.67,525782.0,525782.0,3.0,16181.0,2019,3,1,12.0,1.0,-44847.25,122,573695516.92,1707.0,0,0,1
10000082,130,202035403000,B0003,,7200.0,2.0,EA,12.0,2019-03-15,1003738,2.0,7200.0,5337.0,5337.0,5337.0,0.0,0.0,2019,3,1,12.0,1.0,-44375.0,122,573695516.92,1707.0,0,0,1
10000082,140,202035403000,B0003,,3600.0,1.0,EA,12.0,2019-03-15,1003738,1.0,3600.0,5337.0,5337.0,5337.0,0.0,0.0,2019,3,1,12.0,1.0,-44375.0,122,573695516.92,1707.0,0,0,1
10000082,150,202035403000,B0003,,10800.0,3.0,EA,12.0,2019-03-15,1003738,3.0,10800.0,5337.0,5337.0,5337.0,0.0,0.0,2019,3,1,12.0,1.0,-44375.0,122,573695516.92,1707.0,0,0,1
10000082,160,202035403100,B0003,,3720.0,1.0,EA,12.0,2019-03-15,1003738,1.0,3720.0,5520.0,5520.0,5520.0,1.0,5520.0,2019,3,1,259.0125,0.046329810337338934,-45900.0,122,573695516.92,1707.0,0,0,1
10000082,170,202035403100,B0003,,3720.0,1.0,EA,12.0,2019-03-15,1003738,1.0,3720.0,5520.0,5520.0,5520.0,1.0,5520.0,2019,3,1,259.0125,0.046329810337338934,-45900.0,122,573695516.92,1707.0,0,0,1
10000082,180,202034903000,B0003,,3600.0,1.0,EA,12.0,2019-03-15,1003738,1.0,3600.0,1.0,1.0,1.0,0.0,0.0,2019,3,1,5744.685714285714,0.00208888712051884,91.66666666666666,122,573695516.92,1707.0,0,0,1
10000082,190,202034903100,B0003,,33480.0,9.0,EA,12.0,2019-03-15,1003738,9.0,33480.0,5490.0,525782.0,525782.0,0.0,0.0,2019,3,1,12.0,1.0,-45650.0,122,573695516.92,1707.0,0,0,1
10000082,200,202034903100,B0003,,44640.0,12.0,EA,12.0,2019-03-15,1003738,12.0,44640.0,5490.0,525782.0,525782.0,0.0,0.0,2019,3,1,12.0,1.0,-45650.0,122,573695516.92,1707.0,0,0,1
10000082,210,202034903100,B0003,,26040.0,7.0,EA,12.0,2019-03-15,1003738,7.0,26040.0,5490.0,525782.0,525782.0,0.0,0.0,2019,3,1,12.0,1.0,-45650.0,122,573695516.92,1707.0,0,0,1
10000082,220,202034903100,B0003,,37200.0,10.0,EA,12.0,2019-03-15,1003738,10.0,37200.0,5490.0,525782.0,525782.0,0.0,0.0,2019,3,1,12.0,1.0,-45650.0,122,573695516.92,1707.0,0,0,1
10000082,230,202034903150,B0003,,7560.0,2.0,EA,12.0,2019-03-15,1003738,2.0,7560.0,5490.0,6034.85,6034.85,10.0,54900.0,2019,3,1,112.02272727272727,0.10712111990261718,-45650.0,122,573695516.92,1707.0,0,0,1
10000082,240,202034903150,B0003,,105840.0,28.0,EA,12.0,2019-03-15,1003738,28.0,105840.0,5490.0,6034.85,6034.85,10.0,54900.0,2019,3,1,112.02272727272727,0.10712111990261718,-45650.0,122,573695516.92,1707.0,0,0,1
10000082,250,202034903150,B0003,,7560.0,2.0,EA,12.0,2019-03-15,1003738,2.0,7560.0,5490.0,6034.85,6034.85,10.0,54900.0,2019,3,1,112.02272727272727,0.10712111990261718,-45650.0,122,573695516.92,1707.0,0,0,1
10000082,260,202034903150,B0003,,211680.0,56.0,EA,12.0,2019-03-15,1003738,56.0,211680.0,5490.0,6034.85,6034.85,10.0,54900.0,2019,3,1,112.02272727272727,0.10712111990261718,-45650.0,122,573695516.92,1707.0,0,0,1
10000082,270,202033903100,B0003,,7440.0,2.0,EA,12.0,2019-03-15,1003738,2.0,7440.0,5424.75,5417.75,5417.75,0.0,0.0,2019,3,1,12.0,1.0,-45106.25,122,573695516.92,1707.0,0,0,1
10000082,280,202033903100,B0003,,3720.0,1.0,EA,12.0,2019-03-15,1003738,1.0,3720.0,5424.75,5417.75,5417.75,0.0,0.0,2019,3,1,12.0,1.0,-45106.25,122,573695516.92,1707.0,0,0,1
10000082,290,200200012950,B0003,,21240.0,6.0,EA,12.0,2019-03-15,1003738,6.0,21240.0,5242.0,1290635.0,1290635.0,7.0,36694.0,2019,3,1,12.0,1.0,-43583.33333333333,122,573695516.92,1707.0,0,0,1
10000082,300,200200283050,B0003,,58560.0,16.0,EA,12.0,2019-03-15,1003738,16.0,58560.0,1.0,1.0,1.0,0.0,0.0,2019,3,1,12.0,1.0,91.66666666666666,122,573695516.92,1707.0,0,0,1
10000082,310,200200283050,B0003,,32940.0,9.0,EA,12.0,2019-03-15,1003738,9.0,32940.0,1.0,1.0,1.0,0.0,0.0,2019,3,1,12.0,1.0,91.66666666666666,122,573695516.92,1707.0,0,0,1
10000082,320,200200283050,B0003,,10980.0,3.0,EA,12.0,2019-03-15,1003738,3.0,10980.0,1.0,1.0,1.0,0.0,0.0,2019,3,1,12.0,1.0,91.66666666666666,122,573695516.92,1707.0,0,0,1
10000082,330,200300013100,B0003,,3720.0,1.0,EA,12.0,2019-03-15,1003738,1.0,3720.0,5411.0,5411.0,5411.0,0.0,0.0,2019,3,1,12.0,1.0,-44991.66666666667,122,573695516.92,1707.0,0,0,1
10000082,420,202039903100,B0003,,7440.0,2.0,EA,12.0,2019-03-15,1003738,2.0,7440.0,5557.0,1.0,1.0,5.0,27785.0,2019,3,1,12.0,1.0,-46208.33333333333,122,573695516.92,1707.0,0,0,1
10000082,430,202039903100,B0003,,11160.0,3.0,EA,12.0,2019-03-15,1003738,3.0,11160.0,5557.0,1.0,1.0,5.0,27785.0,2019,3,1,12.0,1.0,-46208.33333333333,122,573695516.92,1707.0,0,0,1
10000082,440,202038003000,B0003,,25200.0,7.0,EA,12.0,2019-03-15,1003738,7.0,25200.0,525782.0,525782.0,525782.0,0.0,0.0,2019,3,1,12.0,1.0,-4381416.666666666,122,573695516.92,1707.0,0,0,1
10000082,450,202038003050,B0003,,3660.0,1.0,EA,12.0,2019-03-15,1003738,1.0,3660.0,5365.0,1.0,1.0,6.0,32190.0,2019,3,1,12.0,1.0,-44608.33333333333,122,573695516.92,1707.0,0,0,1
10000082,460,202038003100,B0003,,11160.0,3.0,EA,12.0,2019-03-15,1003738,3.0,11160.0,525782.0,525782.0,525782.0,0.0,0.0,2019,3,1,12.0,1.0,-4381416.666666666,122,573695516.92,1707.0,0,0,1
10000082,470,202038003100,B0003,,3720.0,1.0,EA,12.0,2019-03-15,1003738,1.0,3720.0,525782.0,525782.0,525782.0,0.0,0.0,2019,3,1,12.0,1.0,-4381416.666666666,122,573695516.92,1707.0,0,0,1
10000082,480,202038003150,B0003,,423360.0,112.0,EA,12.0,2019-03-15,1003738,112.0,423360.0,5365.0,5584.49,5584.49,8.0,42920.0,2019,3,1,11.64258064516129,1.0306993239499058,-44608.33333333333,122,573695516.92,1707.0,0,0,1
10000082,490,202038003150,B0003,,3780.0,1.0,EA,12.0,2019-03-15,1003738,1.0,3780.0,5365.0,5584.49,5584.49,8.0,42920.0,2019,3,1,11.64258064516129,1.0306993239499058,-44608.33333333333,122,573695516.92,1707.0,0,0,1
10000082,500,202038003150,B0003,,211680.0,56.0,EA,12.0,2019-03-15,1003738,56.0,211680.0,5365.0,5584.49,5584.49,8.0,42920.0,2019,3,1,11.64258064516129,1.0306993239499058,-44608.33333333333,122,573695516.92,1707.0,0,0,1
10000082,520,200300283100,B0003,,14880.0,4.0,EA,12.0,2019-03-15,1003738,4.0,14880.0,5389.0,5389.0,5389.0,0.0,0.0,2019,3,1,51.6175,0.23247929481280574,-44808.33333333333,122,573695516.92,1707.0,0,0,1
10000082,530,200300283100,B0003,,3720.0,1.0,EA,12.0,2019-03-15,1003738,1.0,3720.0,5389.0,5389.0,5389.0,0.0,0.0,2019,3,1,51.6175,0.23247929481280574,-44808.33333333333,122,573695516.92,1707.0,0,0,1
10000082,540,200300073150,B0003,,52920.0,14.0,EA,12.0,2019-03-15,1003738,14.0,52920.0,1.0,1.0,1.0,0.0,0.0,2019,3,1,12.0,1.0,91.66666666666666,122,573695516.92,1707.0,0,0,1
10000082,550,202035403000,B0003,,21600.0,6.0,EA,12.0,2019-03-15,1003738,6.0,21600.0,5337.0,5337.0,5337.0,0.0,0.0,2019,3,1,12.0,1.0,-44375.0,122,573695516.92,1707.0,0,0,1
10000082,560,202035403000,B0003,,3600.0,1.0,EA,12.0,2019-03-15,1003738,1.0,3600.0,5337.0,5337.0,5337.0,0.0,0.0,2019,3,1,12.0,1.0,-44375.0,122,573695516.92,1707.0,0,0,1
10000082,570,202035403100,B0003,,18600.0,5.0,EA,12.0,2019-03-15,1003738,5.0,18600.0,5520.0,5520.0,5520.0,1.0,5520.0,2019,3,1,259.0125,0.046329810337338934,-45900.0,122,573695516.92,1707.0,0,0,1
10000082,580,202033903100,B0003,,3720.0,1.0,EA,12.0,2019-03-15,1003738,1.0,3720.0,5424.75,5417.75,5417.75,0.0,0.0,2019,3,1,12.0,1.0,-45106.25,122,573695516.92,1707.0,0,0,1
10000082,590,200200283100,B0003,,3720.0,1.0,EA,12.0,2019-03-15,1003738,1.0,3720.0,1.0,1.0,1.0,0.0,0.0,2019,3,1,12.0,1.0,91.66666666666666,122,573695516.92,1707.0,0,0,1
10000082,610,202034903050,B0003,,95160.0,26.0,EA,12.0,2019-03-15,1003738,16.0,58560.0,5490.0,5490.0,5490.0,0.0,0.0,2019,3,1,12.0,1.0,-45650.0,122,573695516.92,1707.0,0,0,1
10000083,10,202038003300,B0003,,1367520.24,224.0,EA,6105.0,2019-03-15,1000206,224.0,1367520.24,5371.0,5567.0,5567.0,13.0,69822.98,2019,3,1,1641.343596214511,3.7195137045528908,12.022932022932023,84,122351954.49,22285.0,0,0,1
10000083,20,202038003250,B0003,,1515150.26,252.0,EA,6012.5,2019-03-15,1000206,252.0,1515150.26,1.0,1.0,1.0,0.0,0.0,2019,3,1,2400.614120879121,2.504567455346877,99.98336798336798,84,122351954.49,22285.0,0,0,1
10000084,20,202038003300,B0003,,567764.74,93.0,EA,18.5,2019-03-15,1000161,84.0,512819.77,5371.0,5567.0,5567.0,13.0,69822.98,2019,3,1,1641.343596214511,0.011271253650160275,-28932.432432432433,53,335198201.4,35312.0,0,0,1
10000085,20,202038003250,B0003,,168350.08,28.0,EA,18.5,2019-03-15,1000052,28.0,168350.08,1.0,1.0,1.0,0.0,0.0,2019,3,1,2400.614120879121,0.007706361401067314,94.5945945945946,347,1321162333.15,56487.0,0,0,1
10000085,30,202038003300,B0003,,854700.42,140.0,EA,18.5,2019-03-15,1000052,140.0,854700.42,5371.0,5567.0,5567.0,13.0,69822.98,2019,3,1,1641.343596214511,0.011271253650160275,-28932.432432432433,347,1321162333.15,56487.0,0,0,1
10000086,10,202038003300,B0003,,1778700.0,280.0,EA,19.25,2019-03-15,1000061,280.0,1778700.0,5371.0,5567.0,5567.0,13.0,69822.98,2019,3,1,1641.343596214511,0.011728196365707313,-27801.298701298703,2,3557400.0,560.0,0,0,1
10000087,10,202038003300,B0003,,2623500.0,424.0,EA,18.75,2019-03-15,1000131,420.0,2598750.0,5371.0,5567.0,5567.0,13.0,69822.98,2019,3,1,1641.343596214511,0.011423567888675955,-28545.333333333332,4,12752437.129999999,2061.0,0,0,1
10000095,10,202038003300,B0003,,1367520.0,224.0,EA,6105.0,2019-03-15,1000022,224.0,1367520.0,5371.0,5567.0,5567.0,13.0,69822.98,2019,3,1,1641.343596214511,3.7195137045528908,12.022932022932023,86,128642942.61,20766.0,0,0,1
10000095,20,202038003250,B0003,,1346800.0,224.0,EA,6012.5,2019-03-15,1000022,224.0,1346800.0,1.0,1.0,1.0,0.0,0.0,2019,3,1,2400.614120879121,2.504567455346877,99.98336798336798,86,128642942.61,20766.0,0,0,1
10000096,10,202038003250,B0003,,673400.0,112.0,EA,18.5,2019-03-15,1000203,112.0,673400.0,1.0,1.0,1.0,0.0,0.0,2019,3,1,2400.614120879121,0.007706361401067314,94.5945945945946,87,131095078.48,21704.0,0,0,1
10000096,20,202038003300,B0003,,341880.0,56.0,EA,18.5,2019-03-15,1000203,56.0,341880.0,5371.0,5567.0,5567.0,13.0,69822.98,2019,3,1,1641.343596214511,0.011271253650160275,-28932.432432432433,87,131095078.48,21704.0,0,0,1
10000097,10,202038003250,B0003,,1683500.0,280.0,EA,18.5,2019-03-15,1000203,280.0,1683500.0,1.0,1.0,1.0,0.0,0.0,2019,3,1,2400.614120879121,0.007706361401067314,94.5945945945946,87,131095078.48,21704.0,0,0,1
10000098,10,202038003250,B0003,,179724.75,28.0,EA,6418.74,2019-03-15,1003760,28.0,179724.75,1.0,1.0,1.0,0.0,0.0,2019,3,1,2400.614120879121,2.6737908205128003,99.98442061837682,4,719809.5,112.0,0,0,1
10000100,10,200100013450,B0003,,968415.25,140.0,EA,20.05,2019-03-15,1003375,56.0,387366.1,5217.04,5217.04,5217.04,0.0,0.0,2019,3,1,1524.9014473684213,0.013148390694100938,-25920.14962593516,3,5201772.4,752.0,0,0,1
10000101,10,200300013200,B0003,,27200.0,5.0,EA,17.0,2019-03-15,1000002,5.0,27200.0,5505.0,5505.0,5505.0,17.0,93585.0,2019,3,1,1263.3125,0.01345668629100084,-32282.35294117647,84,3762062.25,748.0,0,0,1
10000101,20,200300013200,B0003,,5440.0,1.0,EA,17.0,2019-03-15,1000002,1.0,5440.0,5505.0,5505.0,5505.0,17.0,93585.0,2019,3,1,1263.3125,0.01345668629100084,-32282.35294117647,84,3762062.25,748.0,0,0,1
10000101,30,202038003200,B0003,,10560.0,2.0,EA,16.5,2019-03-15,1000002,2.0,10560.0,5365.0,5365.0,5365.0,0.0,0.0,2019,3,1,16.137254901960784,1.0224787363304981,-32415.151515151512,84,3762062.25,748.0,0,0,1
10000101,40,202038003200,B0003,,152320.0,28.0,EA,17.0,2019-03-15,1000002,28.0,152320.0,5365.0,5365.0,5365.0,0.0,0.0,2019,3,1,16.137254901960784,1.0534629404617255,-31458.823529411762,84,3762062.25,748.0,0,0,1
10000101,50,202038003250,B0003,,5362.5,1.0,EA,16.5,2019-03-15,1000002,1.0,5362.5,1.0,1.0,1.0,0.0,0.0,2019,3,1,2400.614120879121,0.006873241249600577,93.93939393939394,84,3762062.25,748.0,0,0,1
10000101,60,202038003250,B0003,,5362.5,1.0,EA,16.5,2019-03-15,1000002,1.0,5362.5,1.0,1.0,1.0,0.0,0.0,2019,3,1,2400.614120879121,0.006873241249600577,93.93939393939394,84,3762062.25,748.0,0,0,1
10000101,70,200300283225,B0003,,10965.0,2.0,EA,17.0,2019-03-15,1000002,2.0,10965.0,5389.0,494048.0,494048.0,5.0,26945.0,2019,3,1,17.0,1.0,-31600.0,84,3762062.25,748.0,0,0,1
10000101,80,200300283250,B0003,,10725.0,2.0,EA,16.5,2019-03-15,1000002,2.0,10725.0,1.0,1.0,1.0,0.0,0.0,2019,3,1,213.37273972602742,0.07732946589703142,93.93939393939394,84,3762062.25,748.0,0,0,1
10000101,90,202035403250,B0003,,58987.5,11.0,EA,16.5,2019-03-15,1000002,11.0,58987.5,5337.0,1.0,1.0,0.0,0.0,2019,3,1,16.5,1.0,-32245.454545454544,84,3762062.25,748.0,0,0,1
10000101,100,200300283250,B0003,,5362.5,1.0,EA,16.5,2019-03-15,1000002,1.0,5362.5,1.0,1.0,1.0,0.0,0.0,2019,3,1,213.37273972602742,0.07732946589703142,93.93939393939394,84,3762062.25,748.0,0,0,1
10000101,110,202034903150,B0003,,5197.5,1.0,EA,16.5,2019-03-15,1000002,1.0,5197.5,5490.0,6034.85,6034.85,10.0,54900.0,2019,3,1,112.02272727272727,0.1472915398660986,-33172.72727272727,84,3762062.25,748.0,0,0,1
10000101,120,202034903200,B0003,,5280.0,1.0,EA,16.5,2019-03-15,1000002,1.0,5280.0,5598.0,5598.0,5598.0,8.0,44784.0,2019,3,1,16.125,1.0232558139534884,-33827.27272727273,84,3762062.25,748.0,0,0,1
10000101,130,202034903200,B0003,,220160.0,43.0,EA,16.0,2019-03-15,1000002,43.0,220160.0,5598.0,5598.0,5598.0,8.0,44784.0,2019,3,1,16.125,0.9922480620155039,-34887.5,84,3762062.25,748.0,0,0,1
10000101,140,202034903200,B0003,,35840.0,7.0,EA,16.0,2019-03-15,1000002,7.0,35840.0,5598.0,5598.0,5598.0,8.0,44784.0,2019,3,1,16.125,0.9922480620155039,-34887.5,84,3762062.25,748.0,0,0,1
10000101,150,202034903200,B0003,,5120.0,1.0,EA,16.0,2019-03-15,1000002,1.0,5120.0,5598.0,5598.0,5598.0,8.0,44784.0,2019,3,1,16.125,0.9922480620155039,-34887.5,84,3762062.25,748.0,0,0,1
10000101,170,202034903250,B0003,,150150.0,28.0,EA,16.5,2019-03-15,1000002,28.0,150150.0,5490.0,5490.0,5490.0,0.0,0.0,2019,3,1,16.5,1.0,-33172.72727272727,84,3762062.25,748.0,0,0,1
10000101,180,202034903250,B0003,,48262.5,9.0,EA,16.5,2019-03-15,1000002,9.0,48262.5,5490.0,5490.0,5490.0,0.0,0.0,2019,3,1,16.5,1.0,-33172.72727272727,84,3762062.25,748.0,0,0,1
10000101,190,202034903250,B0003,,5362.5,1.0,EA,16.5,2019-03-15,1000002,1.0,5362.5,5490.0,5490.0,5490.0,0.0,0.0,2019,3,1,16.5,1.0,-33172.72727272727,84,3762062.25,748.0,0,0,1
10000101,200,200300013200,B0003,,5440.0,1.0,EA,17.0,2019-03-15,1000002,1.0,5440.0,5505.0,5505.0,5505.0,17.0,93585.0,2019,3,1,1263.3125,0.01345668629100084,-32282.35294117647,84,3762062.25,748.0,0,0,1
10000101,210,202038003200,B0003,,10880.0,2.0,EA,17.0,2019-03-15,1000002,2.0,10880.0,5365.0,5365.0,5365.0,0.0,0.0,2019,3,1,16.137254901960784,1.0534629404617255,-31458.823529411762,84,3762062.25,748.0,0,0,1
10000101,220,200300013200,B0003,,10880.0,2.0,EA,17.0,2019-03-15,1000002,2.0,10880.0,5505.0,5505.0,5505.0,17.0,93585.0,2019,3,1,1263.3125,0.01345668629100084,-32282.35294117647,84,3762062.25,748.0,0,0,1
10000101,230,200300013200,B0003,,5440.0,1.0,EA,17.0,2019-03-15,1000002,1.0,5440.0,5505.0,5505.0,5505.0,17.0,93585.0,2019,3,1,1263.3125,0.01345668629100084,-32282.35294117647,84,3762062.25,748.0,0,0,1
10000101,240,202038003200,B0003,,456959.99,84.0,EA,17.0,2019-03-15,1000002,84.0,456959.99,5365.0,5365.0,5365.0,0.0,0.0,2019,3,1,16.137254901960784,1.0534629404617255,-31458.823529411762,84,3762062.25,748.0,0,0,1
10000101,250,202038003150,B0003,,5355.0,1.0,EA,17.0,2019-03-15,1000002,1.0,5355.0,5365.0,5584.49,5584.49,8.0,42920.0,2019,3,1,11.64258064516129,1.4601573755956998,-31458.823529411762,84,3762062.25,748.0,0,0,1
10000101,260,202038003200,B0003,,5280.0,1.0,EA,16.5,2019-03-15,1000002,1.0,5280.0,5365.0,5365.0,5365.0,0.0,0.0,2019,3,1,16.137254901960784,1.0224787363304981,-32415.151515151512,84,3762062.25,748.0,0,0,1
10000101,270,202038003200,B0003,,5280.0,1.0,EA,16.5,2019-03-15,1000002,1.0,5280.0,5365.0,5365.0,5365.0,0.0,0.0,2019,3,1,16.137254901960784,1.0224787363304981,-32415.151515151512,84,3762062.25,748.0,0,0,1
10000101,280,202038003200,B0003,,5280.0,1.0,EA,16.5,2019-03-15,1000002,1.0,5280.0,5365.0,5365.0,5365.0,0.0,0.0,2019,3,1,16.137254901960784,1.0224787363304981,-32415.151515151512,84,3762062.25,748.0,0,0,1
10000101,290,202038003200,B0003,,5280.0,1.0,EA,16.5,2019-03-15,1000002,1.0,5280.0,5365.0,5365.0,5365.0,0.0,0.0,2019,3,1,16.137254901960784,1.0224787363304981,-32415.151515151512,84,3762062.25,748.0,0,0,1
10000101,300,202038003200,B0003,,15840.0,3.0,EA,16.5,2019-03-15,1000002,3.0,15840.0,5365.0,5365.0,5365.0,0.0,0.0,2019,3,1,16.137254901960784,1.0224787363304981,-32415.151515151512,84,3762062.25,748.0,0,0,1
10000101,310,202038003200,B0003,,5440.0,1.0,EA,17.0,2019-03-15,1000002,1.0,5440.0,5365.0,5365.0,5365.0,0.0,0.0,2019,3,1,16.137254901960784,1.0534629404617255,-31458.823529411762,84,3762062.25,748.0,0,0,1
10000101,320,202038003200,B0003,,5440.0,1.0,EA,17.0,2019-03-15,1000002,1.0,5440.0,5365.0,5365.0,5365.0,0.0,0.0,2019,3,1,16.137254901960784,1.0534629404617255,-31458.823529411762,84,3762062.25,748.0,0,0,1
10000101,330,202038003200,B0003,,10880.0,2.0,EA,17.0,2019-03-15,1000002,2.0,10880.0,5365.0,5365.0,5365.0,0.0,0.0,2019,3,1,16.137254901960784,1.0534629404617255,-31458.823529411762,84,3762062.25,748.0,0,0,1
10000101,340,202038003200,B0003,,5280.0,1.0,EA,16.5,2019-03-15,1000002,1.0,5280.0,5365.0,5365.0,5365.0,0.0,0.0,2019,3,1,16.137254901960784,1.0224787363304981,-32415.151515151512,84,3762062.25,748.0,0,0,1
10000101,350,202038003200,B0003,,5440.0,1.0,EA,17.0,2019-03-15,1000002,1.0,5440.0,5365.0,5365.0,5365.0,0.0,0.0,2019,3,1,16.137254901960784,1.0534629404617255,-31458.823529411762,84,3762062.25,748.0,0,0,1
10000101,360,202038003200,B0003,,5440.0,1.0,EA,17.0,2019-03-15,1000002,1.0,5440.0,5365.0,5365.0,5365.0,0.0,0.0,2019,3,1,16.137254901960784,1.0534629404617255,-31458.823529411762,84,3762062.25,748.0,0,0,1
10000101,380,200300283225,B0003,,32895.0,6.0,EA,17.0,2019-03-15,1000002,6.0,32895.0,5389.0,494048.0,494048.0,5.0,26945.0,2019,3,1,17.0,1.0,-31600.0,84,3762062.25,748.0,0,0,1
10000101,410,202038003250,B0003,,10725.0,2.0,EA,16.5,2019-03-15,1000002,2.0,10725.0,1.0,1.0,1.0,0.0,0.0,2019,3,1,2400.614120879121,0.006873241249600577,93.93939393939394,84,3762062.25,748.0,0,0,1
10000101,420,202038003250,B0003,,5362.5,1.0,EA,16.5,2019-03-15,1000002,1.0,5362.5,1.0,1.0,1.0,0.0,0.0,2019,3,1,2400.614120879121,0.006873241249600577,93.93939393939394,84,3762062.25,748.0,0,0,1
10000101,430,202038003250,B0003,,5362.5,1.0,EA,16.5,2019-03-15,1000002,1.0,5362.5,1.0,1.0,1.0,0.0,0.0,2019,3,1,2400.614120879121,0.006873241249600577,93.93939393939394,84,3762062.25,748.0,0,0,1
10000101,440,202038003250,B0003,,5362.5,1.0,EA,16.5,2019-03-15,1000002,1.0,5362.5,1.0,1.0,1.0,0.0,0.0,2019,3,1,2400.614120879121,0.006873241249600577,93.93939393939394,84,3762062.25,748.0,0,0,1
10000101,450,200300283225,B0003,,27412.5,5.0,EA,17.0,2019-03-15,1000002,5.0,27412.5,5389.0,494048.0,494048.0,5.0,26945.0,2019,3,1,17.0,1.0,-31600.0,84,3762062.25,748.0,0,0,1
10000101,460,200300283250,B0003,,5362.5,1.0,EA,16.5,2019-03-15,1000002,1.0,5362.5,1.0,1.0,1.0,0.0,0.0,2019,3,1,213.37273972602742,0.07732946589703142,93.93939393939394,84,3762062.25,748.0,0,0,1
10000101,470,200300283250,B0003,,5362.5,1.0,EA,16.5,2019-03-15,1000002,1.0,5362.5,1.0,1.0,1.0,0.0,0.0,2019,3,1,213.37273972602742,0.07732946589703142,93.93939393939394,84,3762062.25,748.0,0,0,1
10000102,10,202038003300,B0003,,10902605.7,1940.0,EA,5619.9,2019-03-15,1003753,504.0,2832429.52,5371.0,5567.0,5567.0,13.0,69822.98,2019,3,1,1641.343596214511,3.423963156137066,4.428904428904422,2,21805211.4,3880.0,0,0,1
10000103,10,202038003300,B0003,,8480907.6,1498.0,EA,5661.49,2019-03-15,1003747,504.0,2853389.52,5371.0,5567.0,5567.0,13.0,69822.98,2019,3,1,1641.343596214511,3.449302152856535,5.130981420085521,2,16961815.2,2996.0,0,0,1
10000104,10,202038003300,B0003,,10222598.09,1819.0,EA,5619.9,2019-03-15,1003748,504.0,2832429.52,5371.0,5567.0,5567.0,13.0,69822.98,2019,3,1,1641.343596214511,3.423963156137066,4.428904428904422,4,22709790.439999998,4038.0,0,0,1
10000105,10,202038003300,B0003,,1132297.13,200.0,EA,5661.49,2019-03-15,1003748,196.0,1109651.18,5371.0,5567.0,5567.0,13.0,69822.98,2019,3,1,1641.343596214511,3.449302152856535,5.130981420085521,4,22709790.439999998,4038.0,0,0,1
10000106,20,202038003300,B0003,,1025640.0,168.0,EA,6105.0,2019-03-16,1000016,168.0,1025640.0,5371.0,5567.0,5567.0,13.0,69822.98,2019,3,1,1641.343596214511,3.7195137045528908,12.022932022932023,42,1086495829.74,10296.0,0,0,1
10000108,20,202038003300,B0003,,99000.0,15.0,EA,6600.0,2019-03-16,1000162,6.0,39600.0,5371.0,5567.0,5567.0,13.0,69822.98,2019,3,1,1641.343596214511,4.021095896813936,18.62121212121212,4,492000.0,75.0,0,0,1
10000110,10,200100013450,B0003,,43470.5,6.0,EA,7245.08,2019-03-16,1000161,6.0,43470.5,5217.04,5217.04,5217.04,0.0,0.0,2019,3,1,1524.9014473684213,4.75117917456443,27.991961441419555,53,335198201.4,35312.0,0,0,1
10000111,10,202038003300,B0003,,1588356.2,252.0,EA,19.1,2019-03-16,1003744,224.0,1411872.18,5371.0,5567.0,5567.0,13.0,69822.98,2019,3,1,1641.343596214511,0.011636807822597905,-28020.418848167537,2,3176712.4,504.0,0,0,1
10000112,10,202038003300,B0003,,5749128.0,952.0,EA,18.3,2019-03-16,1003365,280.0,1690919.89,5371.0,5567.0,5567.0,13.0,69822.98,2019,3,1,1641.343596214511,0.011149402259347732,-29249.726775956282,8,34816850.0,5798.0,0,0,1
10000113,20,202038003300,B0003,,1039500.0,168.0,EA,18.75,2019-03-16,1000204,168.0,1039500.0,5371.0,5567.0,5567.0,13.0,69822.98,2019,3,1,1641.343596214511,0.011423567888675955,-28545.333333333332,2,2079000.0,336.0,0,0,1
10000114,10,202038003250,B0003,,2074800.0,336.0,EA,19.0,2019-03-16,1003766,112.0,691600.0,1.0,1.0,1.0,0.0,0.0,2019,3,1,2400.614120879121,0.007914641438933999,94.73684210526315,3,4841200.0,784.0,0,0,1
10000115,20,202038003250,B0003,,505050.15,84.0,EA,18.5,2019-03-16,1000052,84.0,505050.15,1.0,1.0,1.0,0.0,0.0,2019,3,1,2400.614120879121,0.007706361401067314,94.5945945945946,347,1321162333.15,56487.0,0,0,1
10000115,30,202038003300,B0003,,1196580.35,196.0,EA,18.5,2019-03-16,1000052,196.0,1196580.35,5371.0,5567.0,5567.0,13.0,69822.98,2019,3,1,1641.343596214511,0.011271253650160275,-28932.432432432433,347,1321162333.15,56487.0,0,0,1
10000117,10,200200283050,B0003,,36600.0,10.0,EA,12.0,2019-03-16,1003738,10.0,36600.0,1.0,1.0,1.0,0.0,0.0,2019,3,1,12.0,1.0,91.66666666666666,122,573695516.92,1707.0,0,0,1
