Sales document,Created on,Sales Document Type,Sales Organization,Distribution Channel,Division,Sold-to Party
13000147.0,2022-02-03,ZTY4,IN11,DT,CD,1007818
13000149.0,2022-02-09,ZTY4,IN11,DT,CD,1007801
13000150.0,2022-02-16,ZTY4,IN11,DT,CD,1007806
13000151.0,2022-02-16,ZTY4,IN11,DT,CD,1007806
13000152.0,2022-02-16,ZTY4,IN11,DT,CD,1007806
13000153.0,2022-02-16,ZTY4,IN11,DT,CD,1007806
13000154.0,2022-02-20,ZTY4,IN11,DT,CD,1007806
13000155.0,2022-02-26,ZTY4,IN11,DT,CD,1007806
13000156.0,2022-02-26,ZTY4,IN11,DT,CD,1007806
13000157.0,2022-04-04,ZTY4,IN11,DT,CD,1007801
13000158.0,2022-04-04,ZTY4,IN11,DT,CD,1007806
13000159.0,2022-06-01,ZTY5,IN15,DI,CD,1007834
13000160.0,2022-08-23,ZTY4,IN11,DT,CD,1000012
13000161.0,2022-08-24,ZTY4,IN11,DT,CD,1007806
13000162.0,2022-11-11,ZTY4,IN11,DT,CD,1007806
13000163.0,2022-11-14,ZTY4,IN11,DT,CD,1007806
13000164.0,2022-12-26,ZTY4,IN11,DT,CD,1007801
13000165.0,2022-12-26,ZTY4,IN11,DT,CD,1007801
13000166.0,2023-02-02,ZTY4,IN11,DT,CD,1007801
13000169.0,2023-09-19,ZTY4,IN11,DT,CD,1000052
13000170.0,2023-10-19,ZTY5,IN01,DI,CD,1000154
13000171.0,2023-12-29,ZTY4,IN01,DI,CD,1000012
13000173.0,2023-12-29,ZTY4,IN01,DI,CD,1000012
13000174.0,2023-12-30,ZTY4,IN01,DI,CD,1000012
13000175.0,2024-06-25,ZTY4,IN11,DT,CD,1000012
13000176.0,2024-12-07,ZTY4,IN11,DT,CD,1000126
13000177.0,2024-12-10,ZTY4,IN11,DT,CD,1000012
13000178.0,2024-12-10,ZTY4,IN11,DT,CD,1000012
13000179.0,2025-01-18,ZTY4,IN01,DI,CD,1004320
13000180.0,2025-03-18,ZTY4,IN11,DT,CD,1000012
13000181.0,2025-03-24,ZTY4,IN11,DT,CD,1000052
13000182.0,2025-05-23,ZTY4,IN11,DT,CD,1000052
13000183.0,2025-05-23,ZTY4,IN11,DT,CD,1000052
13000184.0,2025-06-05,ZTY4,IN11,DT,CD,1000052
13000185.0,2025-06-05,ZTY4,IN11,DT,CD,1000052
13000186.0,2025-06-05,ZTY4,IN11,DT,CD,1000052
13000187.0,2025-06-05,ZTY4,IN11,DT,CD,1000052
13000188.0,2025-06-05,ZTY4,IN11,DT,CD,1000052
13000189.0,2025-06-06,ZTY4,IN11,DT,CD,1000052
13000190.0,2025-06-06,ZTY4,IN11,DT,CD,1000052
13000191.0,2025-06-06,ZTY4,IN11,DT,CD,1000052
13000192.0,2025-06-06,ZTY4,IN11,DT,CD,1000052
13000193.0,2025-06-06,ZTY4,IN11,DT,CD,1000052
13000194.0,2025-06-06,ZTY4,IN11,DT,CD,1000052
13000195.0,2025-06-06,ZTY4,IN11,DT,CD,1000052
13000196.0,2025-06-06,ZTY4,IN11,DT,CD,1000052
13000197.0,2025-06-06,ZTY4,IN11,DT,CD,1000052
13000198.0,2025-06-06,ZTY4,IN11,DT,CD,1000052
13000199.0,2025-06-06,ZTY4,IN11,DT,CD,1000052
13000200.0,2025-06-06,ZTY4,IN11,DT,CD,1000052
13000201.0,2025-06-10,ZTY4,IN11,DT,CD,1000052
13000202.0,2025-06-10,ZTY4,IN11,DT,CD,1000052
13000203.0,2025-06-10,ZTY4,IN11,DT,CD,1000052
13000204.0,2025-06-21,ZTY4,IN11,DT,CD,1000052
13000205.0,2025-06-25,ZTY4,IN11,DT,CD,1000052
13000206.0,2025-06-25,ZTY4,IN11,DT,CD,1000052
13000207.0,2025-06-26,ZTY4,IN11,DT,CD,1000052
13000208.0,2025-06-26,ZTY4,IN11,DT,CD,1000052
13000209.0,2025-06-26,ZTY4,IN11,DT,CD,1000052
13000210.0,2025-06-27,ZTY4,IN11,DT,CD,1000052
13000211.0,2025-06-30,ZTY4,IN11,DT,CD,1000052
13000212.0,2025-07-02,ZTY4,IN11,DT,CD,1000052
13000213.0,2025-07-02,ZTY4,IN11,DT,CD,1000052
13000214.0,2025-07-02,ZTY4,IN11,DT,CD,1000052
13000215.0,2025-07-02,ZTY4,IN11,DT,CD,1000052
13000216.0,2025-07-02,ZTY4,IN11,DT,CD,1000052
13000217.0,2025-07-03,ZTY4,IN11,DT,CD,1000052
13000218.0,2025-07-15,ZTY4,IN11,DT,CD,1000052
13000219.0,2025-07-18,ZTY4,IN11,DT,CD,1000052
13000220.0,2025-07-19,ZTY4,IN11,DT,CD,1000052
13000221.0,2025-07-19,ZTY4,IN11,DT,CD,1000052
13000222.0,2025-07-22,ZTY4,IN11,DT,CD,1000052
13000223.0,2025-07-22,ZTY4,IN11,DT,CD,1000052
13000224.0,2025-07-22,ZTY4,IN11,DT,CD,1000052
13000225.0,2025-07-22,ZTY4,IN11,DT,CD,1007830
13000226.0,2025-07-29,ZTY4,IN11,DT,CD,1007830
13000227.0,2025-08-01,ZTY4,IN11,DT,CD,1000052
13000228.0,2025-08-06,ZTY4,IN11,DT,CD,1000052
13000229.0,2025-08-07,ZTY4,IN11,DT,CD,1000052
13000230.0,2025-08-07,ZTY4,IN11,DT,CD,1000052
13000231.0,2025-09-01,ZTY4,IN11,DT,CD,1000052
13000232.0,2025-11-28,ZTY4,IN11,DT,CD,1000052
13000233.0,2025-11-28,ZTY4,IN11,DT,CD,1000052
20000001.0,2019-03-09,ZQT2,IN01,DI,CD,1003678
20000002.0,2019-03-09,ZQT2,IN01,DI,CD,1003679
20000003.0,2019-03-09,ZQT1,IN01,DI,CD,1003683
20000004.0,2019-03-09,ZQT1,IN01,DT,CD,1000167
20000005.0,2019-03-11,ZQT2,IN01,DI,CD,1000000
20000023.0,2019-03-11,ZQT3,IN01,DI,CD,1000053
20000024.0,2019-03-11,ZQT2,IN01,DI,CD,1003368
20000025.0,2019-03-11,ZQT2,IN01,DI,CD,1000134
20000026.0,2019-03-11,ZQT2,IN01,DI,CD,1000128
20000027.0,2019-03-11,ZQT2,IN01,DI,CD,1003365
20000028.0,2019-03-11,ZQT2,IN01,DI,CD,1000089
20000030.0,2019-03-11,ZQT2,IN01,DI,CD,1000011
20000031.0,2019-03-11,ZQT2,IN01,DI,CD,1000076
20000034.0,2019-03-11,ZQT2,IN01,DI,CD,1003365
20000035.0,2019-03-11,ZQT2,IN01,DI,CD,1000013
20000036.0,2019-03-11,ZQT2,IN01,DI,CD,1000049
20000037.0,2019-03-11,ZQT2,IN01,DI,CD,1000053
20000038.0,2019-03-11,ZQT2,IN01,DI,CD,1000123
20000039.0,2019-03-11,ZQT2,IN01,DI,CD,1000013
20000040.0,2019-03-11,ZQT3,IN01,DT,CD,1000016
20000041.0,2019-03-11,ZQT3,IN01,DI,CD,1000163
20000044.0,2019-03-11,ZQT1,IN01,DT,CD,1000022
20000045.0,2019-03-11,ZQT3,IN01,DT,CD,1000022
20000046.0,2019-03-11,ZQT2,IN01,DI,CD,1000047
20000048.0,2019-03-11,ZQT1,IN01,DT,CD,1000022
20000049.0,2019-03-11,ZQT2,IN01,DT,CD,1000206
20000052.0,2019-03-11,ZQT1,IN01,DT,CD,1000023
20000053.0,2019-03-11,ZQT3,IN01,DI,CD,1000031
20000055.0,2019-03-12,ZQT1,IN01,DI,CD,1003685
20000056.0,2019-03-12,ZQT3,IN01,DI,CD,1003361
20000057.0,2019-03-12,ZQT1,IN01,DI,CD,1000206
20000058.0,2019-03-15,ZQT2,IN01,DI,CD,1003748
20000060.0,2019-03-13,ZQT2,IN01,DI,CD,1000191
20000061.0,2019-03-13,ZQT2,IN01,DI,CD,1000153
20000062.0,2019-03-13,ZQT2,IN01,DI,CD,1000134
20000063.0,2019-03-13,ZQT2,IN01,DI,CD,1000159
20000064.0,2019-03-13,ZQT2,IN01,DI,CD,1000153
20000065.0,2019-03-13,ZQT2,IN01,DI,CD,1003722
20000066.0,2019-03-13,ZQT2,IN01,DI,CD,1003724
20000067.0,2019-03-13,ZQT2,IN01,DI,CD,1003723
20000068.0,2019-03-13,ZQT2,IN01,DI,CD,1000137
20000069.0,2019-03-13,ZQT2,IN01,DI,CD,1000181
20000070.0,2019-03-13,ZQT2,IN01,DI,CD,1000133
20000071.0,2019-03-13,ZQT1,IN01,DI,CD,1003560
20000072.0,2019-03-13,ZQT2,IN01,DI,CD,1000182
20000073.0,2019-03-13,ZQT1,IN01,DT,CD,1000016
20000074.0,2019-03-13,ZQT1,IN01,DI,CD,1000052
20000075.0,2019-03-13,ZQT2,IN01,DI,CD,1000052
20000076.0,2019-03-13,ZQT1,IN01,DT,CD,1000030
20000077.0,2019-03-13,ZQT2,IN01,DI,CD,1000038
20000078.0,2019-03-13,ZQT1,IN01,DT,CD,1000022
20000079.0,2019-03-13,ZQT1,IN01,DT,CD,1000203
20000080.0,2019-03-13,ZQT1,IN01,DT,CD,1000022
20000081.0,2019-03-13,ZQT3,IN01,DI,CD,1000165
20000082.0,2019-03-13,ZQT1,IN01,DT,CD,1000023
20000083.0,2019-03-13,ZQT1,IN01,DI,CD,1000203
20000084.0,2019-03-13,ZQT1,IN01,DT,CD,1000206
20000085.0,2019-03-13,ZQT1,IN01,DT,CD,1000161
20000086.0,2019-03-13,ZQT2,IN01,DI,CD,1000047
20000087.0,2019-03-14,ZQT2,IN01,DI,CD,1003373
20000088.0,2019-03-14,ZQT2,IN01,DI,CD,1003561
20000089.0,2019-03-14,ZQT2,IN01,DI,CD,1000049
20000090.0,2019-03-14,ZQT1,IN01,DT,CD,1000167
20000092.0,2019-03-14,ZQT2,IN01,DI,CD,1000013
20000093.0,2019-03-14,ZQT3,IN01,DI,CD,1000031
20000094.0,2019-03-14,ZQT2,IN01,DI,CD,1000186
20000095.0,2019-03-14,ZQT2,IN01,DI,CD,1000147
20000096.0,2019-03-14,ZQT1,IN01,DI,CD,1003371
20000097.0,2019-03-14,ZQT1,IN01,DI,CD,1003739
20000098.0,2019-03-14,ZQT2,IN01,DI,CD,1000194
20000099.0,2019-03-14,ZQT2,IN01,DI,CD,1000154
20000104.0,2019-03-14,ZQT2,IN01,DI,CD,1003744
20000105.0,2019-03-14,ZQT2,IN01,DI,CD,1000053
20000106.0,2019-03-14,ZQT1,IN01,DT,CD,1000167
20000107.0,2019-03-14,ZQT1,IN01,DI,CD,1000118
20000108.0,2019-03-14,ZQT2,IN01,DI,CD,1003559
20000109.0,2019-03-14,ZQT2,IN01,DI,CD,1000122
20000110.0,2019-03-15,ZQT2,IN01,DI,CD,1000115
20000111.0,2019-03-15,ZQT2,IN01,DI,CD,1000151
20000113.0,2019-03-15,ZQT2,IN01,DI,CD,1003364
20000114.0,2019-03-15,ZQT2,IN01,DI,CD,1000131
20000115.0,2019-03-15,ZQT2,IN01,DI,CD,1000199
20000116.0,2019-03-15,ZQT2,IN01,DI,CD,1000061
20000117.0,2019-03-15,ZQT3,IN01,DI,CD,1000011
20000118.0,2019-03-15,ZQT2,IN01,DI,CD,1003582
20000119.0,2019-03-15,ZQT2,IN01,DI,CD,1000096
20000120.0,2019-03-15,ZQT1,IN01,DT,CD,1000206
20000122.0,2019-03-15,ZQT1,IN01,DT,CD,1000187
20000123.0,2019-03-15,ZQT2,IN01,DI,CD,1000162
20000126.0,2019-03-15,ZQT1,IN01,DT,CD,1000023
20000127.0,2019-03-15,ZQT2,IN01,DI,CD,1003372
20000128.0,2019-03-15,ZQT2,IN01,DI,CD,1003370
20000129.0,2019-03-15,ZQT1,IN01,DT,CD,1000016
20000130.0,2019-03-15,ZQT2,IN01,DI,CD,1003365
20000131.0,2019-03-15,ZQT1,IN01,DT,CD,1000016
20000132.0,2019-03-15,ZQT1,IN01,DT,CD,1000022
20000134.0,2019-03-15,ZQT1,IN01,DT,CD,1000167
20000135.0,2019-03-15,ZQT1,IN01,DT,CD,1000023
20000136.0,2019-03-15,ZQT3,IN01,DT,CD,1000023
20000137.0,2019-03-15,ZQT1,IN01,DT,CD,1000023
20000138.0,2019-03-15,ZQT2,IN01,DI,CD,1003760
20000139.0,2019-03-15,ZQT1,IN01,DI,CD,1003375
20000140.0,2019-03-15,ZQT2,IN01,DI,CD,1003753
20000141.0,2019-03-15,ZQT2,IN01,DI,CD,1003747
20000142.0,2019-03-15,ZQT2,IN01,DI,CD,1003748
20000144.0,2019-03-15,ZQT2,IN01,DI,CD,1000035
20000145.0,2019-03-16,ZQT1,IN01,DT,CD,1000161
20000147.0,2019-03-16,ZQT1,IN01,DT,CD,1000187
20000148.0,2019-03-16,ZQT2,IN01,DI,CD,1003766
20000149.0,2019-03-16,ZQT2,IN01,DI,CD,1000204
20000150.0,2019-03-16,ZQT1,IN01,DT,CD,1000206
20000151.0,2019-03-18,ZQT3,IN01,DI,CD,1003584
20000152.0,2019-03-18,ZQT2,IN01,DI,CD,1003368
20000153.0,2019-03-18,ZQT1,IN01,DT,CD,1000022
20000154.0,2019-03-18,ZQT1,IN01,DT,CD,1000055
20000158.0,2019-03-18,ZQT2,IN01,DI,CD,1003794
20000159.0,2019-03-18,ZQT3,IN01,DI,CD,1003795
20000160.0,2019-03-18,ZQT2,IN01,DI,CD,1003796
20000161.0,2019-03-18,ZQT2,IN01,DI,CD,1003783
20000164.0,2019-03-18,ZQT2,IN01,DI,CD,1003793
20000165.0,2019-03-18,ZQT1,IN01,DT,CD,1000052
20000166.0,2019-03-18,ZQT2,IN01,DI,CD,1000147
20000167.0,2019-03-19,ZQT2,IN01,DI,CD,1003795
20000168.0,2019-03-19,ZQT2,IN01,DI,CD,1000137
20000169.0,2019-03-19,ZQT2,IN01,DI,CD,1000175
20000170.0,2019-03-19,ZQT2,IN01,DI,CD,1000181
20000171.0,2019-03-19,ZQT2,IN01,DI,CD,1003361
20000172.0,2019-03-19,ZQT3,IN01,DI,CD,1000032
20000173.0,2019-03-19,ZQT2,IN01,DI,CD,1003817
20000174.0,2019-03-19,ZQT1,IN01,DT,CD,1000187
20000175.0,2019-03-19,ZQT1,IN01,DT,CD,1000016
20000176.0,2019-03-19,ZQT2,IN01,DI,CD,1000178
20000177.0,2019-03-19,ZQT2,IN01,DI,CD,1003811
20000182.0,2019-03-20,ZEQ3,IN01,EX,CD,1003797
20000184.0,2019-03-20,ZQT1,IN01,DT,CD,1000203
20000185.0,2019-03-20,ZQT2,IN01,DI,CD,1003824
20000186.0,2019-03-20,ZQT2,IN01,DI,CD,1003826
20000188.0,2019-03-20,ZQT1,IN01,DT,CD,1000161
20000189.0,2019-03-20,ZQT2,IN01,DI,CD,1000108
20000190.0,2019-03-20,ZQT2,IN01,DI,CD,1003823
20000191.0,2019-03-20,ZQT2,IN01,DI,CD,1003792
20000192.0,2019-03-20,ZQT3,IN01,DI,CD,1003790
20000193.0,2019-03-20,ZQT3,IN01,DI,CD,1000048
20000194.0,2019-03-20,ZQT3,IN01,DI,CD,1000051
20000195.0,2019-03-20,ZQT3,IN01,DI,CD,1000039
20000196.0,2019-03-20,ZQT2,IN01,DI,CD,1000009
20000197.0,2019-03-20,ZEQ3,IN01,EX,CD,1003564
20000198.0,2019-03-22,ZQT2,IN01,DI,CD,1000064
20000199.0,2019-03-22,ZQT2,IN01,DI,CD,1000162
20000200.0,2019-03-22,ZQT2,IN01,DI,CD,1000152
20000201.0,2019-03-25,ZQT1,IN01,DT,CD,1000187
20000202.0,2019-03-25,ZQT2,IN01,DI,CD,1000134
20000203.0,2019-03-25,ZQT2,IN01,DI,CD,1000154
20000204.0,2019-03-25,ZQT2,IN01,DI,CD,1000148
20000205.0,2019-03-25,ZQT3,IN01,DI,CD,1000122
20000206.0,2019-03-25,ZQT2,IN01,DI,CD,1003811
20000207.0,2019-03-25,ZQT1,IN01,DT,CD,1000023
20000208.0,2019-03-25,ZQT3,IN01,DT,CD,1000023
20000210.0,2019-03-25,ZQT2,IN01,DI,CD,1000150
20000211.0,2019-03-25,ZQT2,IN01,DI,CD,1003719
20000213.0,2019-03-25,ZQT1,IN01,DT,CD,1000052
20000214.0,2019-03-25,ZQT3,IN01,DI,CD,1000011
20000215.0,2019-03-25,ZQT1,IN01,DT,CD,1000052
20000216.0,2019-03-25,ZQT2,IN01,DI,CD,1000056
20000217.0,2019-03-25,ZQT1,IN01,DT,CD,1000022
20000218.0,2019-03-25,ZQT2,IN01,DI,CD,1000163
20000219.0,2019-03-26,ZQT2,IN01,DI,CD,1000107
20000220.0,2019-03-26,ZQT2,IN01,DI,CD,1000006
20000221.0,2019-03-26,ZQT2,IN01,DI,CD,1000179
20000222.0,2019-03-26,ZQT2,IN01,DI,CD,1000013
20000223.0,2019-03-26,ZQT2,IN01,DI,CD,1000089
20000224.0,2019-03-26,ZQT2,IN01,DI,CD,1003860
20000225.0,2019-03-26,ZQT1,IN01,DT,CD,1000016
20000226.0,2019-03-26,ZEQ3,IN01,EX,CD,1003801
20000227.0,2019-03-26,ZQT2,IN01,DI,CD,1003862
20000228.0,2019-03-26,ZQT2,IN01,DI,CD,1000052
20000231.0,2019-03-26,ZQT2,IN01,DI,CD,1000148
20000232.0,2019-03-26,ZQT3,IN01,DI,CD,1000032
20000233.0,2019-03-26,ZQT2,IN01,DI,CD,1000031
20000234.0,2019-03-26,ZQT2,IN01,DI,CD,1003860
20000235.0,2019-03-26,ZQT2,IN01,DI,CD,1000178
20000236.0,2019-03-26,ZQT2,IN01,DI,CD,1003871
20000237.0,2019-03-26,ZQT2,IN01,DI,CD,1003886
20000238.0,2019-03-26,ZQT1,IN01,DI,CD,1003885
20000239.0,2019-03-27,ZQT1,IN01,DT,CD,1000203
20000240.0,2019-03-27,ZQT1,IN01,DT,CD,1000187
20000241.0,2019-03-27,ZQT1,IN01,DT,CD,1000052
20000243.0,2019-03-27,ZQT2,IN01,DI,CD,1003860
20000244.0,2019-03-27,ZQT1,IN01,DT,CD,1000054
20000245.0,2019-03-27,ZQT1,IN01,DT,CD,1000203
20000246.0,2019-03-27,ZQT1,IN01,DT,CD,1000167
20000247.0,2019-03-27,ZQT2,IN01,DI,CD,1003898
20000248.0,2019-03-27,ZQT2,IN01,DI,CD,1003793
20000249.0,2019-03-27,ZQT3,IN01,DI,CD,1000188
20000250.0,2019-03-27,ZQT2,IN01,DI,CD,1000188
20000251.0,2019-03-27,ZEQ3,IN01,EX,CD,1003564
20000252.0,2019-03-27,ZEQ3,IN01,EX,CD,1003564
20000253.0,2019-03-27,ZEQ3,IN01,EX,CD,1003564
20000254.0,2019-03-27,ZQT2,IN01,DI,CD,1000013
20000255.0,2019-03-27,ZEQ3,IN01,EX,CD,1003813
20000256.0,2019-03-27,ZQT2,IN01,DI,CD,1000089
20000257.0,2019-03-28,ZQT2,IN01,DI,CD,1000149
20000258.0,2019-03-28,ZQT1,IN01,DT,CD,1000022
20000259.0,2019-03-28,ZQT2,IN01,DI,CD,1000160
20000260.0,2019-03-28,ZQT2,IN01,DI,CD,1003795
20000261.0,2019-03-28,ZQT2,IN01,DI,CD,1000107
20000262.0,2019-03-28,ZQT2,IN01,DI,CD,1003911
20000263.0,2019-03-28,ZQT2,IN01,DI,CD,1000006
20000264.0,2019-03-28,ZQT1,IN01,DT,CD,1000030
20000265.0,2019-03-28,ZQT2,IN01,DI,CD,1000013
20000266.0,2019-03-28,ZQT2,IN01,DI,CD,1003862
20000267.0,2019-03-28,ZEQ3,IN01,EX,CD,1003564
20000268.0,2019-03-28,ZQT2,IN01,DI,CD,1000115
20000269.0,2019-03-28,ZQT2,IN01,DI,CD,1000096
20000270.0,2019-03-28,ZQT1,IN01,DT,CD,1000016
20000271.0,2019-03-28,ZQT1,IN01,DT,CD,1000016
20000272.0,2019-03-28,ZQT2,IN01,DI,CD,1003868
20000273.0,2019-03-28,ZQT2,IN01,DI,CD,1003868
20000274.0,2019-03-28,ZQT2,IN01,DI,CD,1000006
20000275.0,2019-03-28,ZQT2,IN01,DI,CD,1000137
20000276.0,2019-03-29,ZQT1,IN01,DT,CD,1000167
20000277.0,2019-03-29,ZQT1,IN01,DT,CD,1000052
20000278.0,2019-03-29,ZQT2,IN01,DI,CD,1000137
20000279.0,2019-03-29,ZQT2,IN01,DI,CD,1003792
20000280.0,2019-03-29,ZQT2,IN01,DI,CD,1000154
20000281.0,2019-03-29,ZQT1,IN01,DT,CD,1000187
20000282.0,2019-03-29,ZQT2,IN01,DI,CD,1000147
20000283.0,2019-03-29,ZEQ3,IN01,EX,CD,1003924
20000284.0,2019-03-29,ZEQ3,IN01,EX,CD,1003563
20000285.0,2019-03-29,ZQT3,IN01,DI,CD,1000037
20000286.0,2019-03-29,ZQT3,IN01,DI,CD,1000037
20000287.0,2019-03-29,ZQT2,IN01,DI,CD,1003560
20000288.0,2019-03-30,ZQT2,IN01,DI,CD,1000010
20000289.0,2019-03-30,ZQT2,IN01,DI,CD,1003926
20000290.0,2019-03-30,ZQT2,IN01,DI,CD,1003936
20000291.0,2019-03-30,ZQT2,IN01,DI,CD,1003364
20000292.0,2019-03-30,ZQT2,IN01,DI,CD,1003364
20000293.0,2019-03-30,ZQT1,IN01,DT,CD,1000052
20000294.0,2019-03-30,ZQT2,IN01,DI,CD,1000181
20000295.0,2019-03-30,ZQT2,IN01,DI,CD,1000143
20000296.0,2019-03-30,ZQT1,IN01,DT,CD,1000022
20000297.0,2019-03-30,ZQT2,IN01,DI,CD,1000160
20000298.0,2019-04-01,ZEQ3,IN01,EX,CD,1003801
20000299.0,2019-04-02,ZQT1,IN01,DT,CD,1000023
20000300.0,2019-04-02,ZEQ2,IN01,EX,CD,1003566
20000301.0,2019-04-03,ZQT2,IN01,DI,CD,1003869
20000302.0,2019-04-03,ZQT2,IN01,DI,CD,1000013
20000304.0,2019-04-03,ZUQ3,US01,DI,CD,1003972
20000305.0,2019-04-03,ZQT2,IN01,DI,CD,1000199
20000307.0,2019-04-03,ZQT1,IN01,DT,CD,1000022
20000308.0,2019-04-04,ZQT3,IN01,DI,CD,1004000
20000309.0,2019-04-04,ZQT2,IN01,DI,CD,1003890
20000310.0,2019-04-04,ZQT2,IN01,DI,CD,1000178
20000311.0,2019-04-04,ZQT2,IN01,DI,CD,1000159
20000312.0,2019-04-04,ZQT2,IN01,DI,CD,1000154
20000313.0,2019-04-04,ZQT2,IN01,DI,CD,1000045
20000314.0,2019-04-04,ZQT3,IN01,DI,CD,1000040
20000315.0,2019-04-04,ZQT2,IN01,DI,CD,1000044
20000316.0,2019-04-04,ZQT3,IN01,DI,CD,1000048
20000317.0,2019-04-04,ZQT2,IN01,DI,CD,1000051
20000318.0,2019-04-04,ZQT3,IN01,DI,CD,1000050
20000319.0,2019-04-04,ZQT3,IN01,DI,CD,1003373
20000320.0,2019-04-04,ZQT3,IN01,DI,CD,1003790
20000321.0,2019-04-04,ZQT1,IN01,DT,CD,1000161
20000322.0,2019-04-04,ZQT2,IN01,DI,CD,1003795
20000323.0,2019-04-04,ZQT2,IN01,DI,CD,1004016
20000325.0,2019-04-04,ZQT1,IN01,DT,CD,1000016
20000326.0,2019-04-04,ZQT1,IN01,DI,CD,1000141
20000327.0,2019-04-04,ZQT3,IN01,DI,CD,1000035
20000328.0,2019-04-04,ZQT3,IN01,DI,CD,1000032
20000329.0,2019-04-05,ZQT2,IN01,DI,CD,1000154
20000330.0,2019-04-05,ZQT1,IN01,DT,CD,1000023
20000331.0,2019-04-05,ZQT2,IN01,DI,CD,1004004
20000332.0,2019-04-06,ZQT1,IN01,DT,CD,1000167
20000333.0,2019-04-06,ZQT3,IN01,DI,CD,1000045
20000334.0,2019-04-06,ZQT3,IN01,DI,CD,1000044
20000335.0,2019-04-06,ZQT3,IN01,DI,CD,1000051
20000336.0,2019-04-06,ZQT2,IN01,DI,CD,1004004
20000337.0,2019-04-06,ZQT1,IN01,DT,CD,1000203
20000338.0,2019-04-06,ZQT1,IN01,DT,CD,1000052
20000339.0,2019-04-06,ZQT1,IN01,DT,CD,1000052
20000340.0,2019-04-06,ZQT1,IN01,DT,CD,1000054
20000341.0,2019-04-06,ZUQ3,US01,DI,CD,1003972
20000342.0,2019-04-06,ZUQ3,US01,DI,CD,1003972
20000343.0,2019-04-06,ZUQ3,US01,DI,CD,1003972
20000344.0,2019-04-06,ZUQ3,US01,DI,CD,1003972
20000345.0,2019-04-08,ZEQ3,IN01,EX,CD,1004038
20000346.0,2019-04-08,ZQT1,IN01,DT,CD,1000022
20000347.0,2019-04-08,ZQT1,IN01,DT,CD,1000016
20000348.0,2019-04-08,ZQT1,IN01,DT,CD,1000022
20000349.0,2019-04-08,ZQT2,IN01,DI,CD,1004034
20000350.0,2019-04-08,ZUQ3,US01,DI,CD,1003972
20000351.0,2019-04-08,ZUQ3,US01,DI,CD,1003972
20000352.0,2019-04-08,ZUQ3,US01,DI,CD,1003972
20000353.0,2019-04-08,ZUQ3,US01,DI,CD,1003972
20000354.0,2019-04-08,ZUQ3,US01,DI,CD,1003972
20000355.0,2019-04-08,ZUQ3,US01,DI,CD,1003972
20000356.0,2019-04-08,ZUQ3,US01,DI,CD,1003972
20000357.0,2019-04-08,ZUQ3,US01,DI,CD,1003972
20000358.0,2019-04-08,ZUQ3,US01,DI,CD,1003972
20000359.0,2019-04-08,ZUQ3,US01,DI,CD,1003972
20000360.0,2019-04-08,ZUQ3,US01,DI,CD,1003972
20000361.0,2019-04-08,ZUQ3,US01,DI,CD,1003972
20000362.0,2019-04-08,ZUQ3,US01,DI,CD,1003972
20000363.0,2019-04-08,ZUQ3,US01,DI,CD,1003972
20000364.0,2019-04-08,ZUQ3,US01,DI,CD,1003972
20000365.0,2019-04-08,ZQT1,IN01,DT,CD,1000022
20000366.0,2019-04-08,ZQT2,IN01,DI,CD,1000147
20000367.0,2019-04-08,ZQT2,IN01,DI,CD,1000159
20000368.0,2019-04-08,ZQT1,IN01,DT,CD,1000203
20000369.0,2019-04-08,ZQT2,IN01,DI,CD,1000133
20000370.0,2019-04-08,ZQT2,IN01,DI,CD,1000152
20000371.0,2019-04-08,ZQT1,IN01,DT,CD,1000023
20000372.0,2019-04-08,ZQT1,IN01,DT,CD,1000187
20000373.0,2019-04-08,ZQT2,IN01,DI,CD,1000147
20000374.0,2019-04-08,ZQT1,IN01,DT,CD,1000052
20000375.0,2019-04-08,ZQT1,IN01,DT,CD,1000054
20000376.0,2019-04-08,ZQT1,IN01,DT,CD,1000167
20000377.0,2019-04-08,ZQT2,IN01,DI,CD,1004037
20000378.0,2019-04-08,ZQT3,IN01,DT,CD,1000036
20000379.0,2019-04-08,ZQT3,IN01,DI,CD,1004064
20000380.0,2019-04-08,ZQT2,IN01,DI,CD,1004016
20000381.0,2019-04-08,ZQT1,IN01,DT,CD,1000023
20000382.0,2019-04-08,ZQT3,IN01,DI,CD,1000032
20000383.0,2019-04-09,ZQT1,IN01,DT,CD,1000167
20000384.0,2019-04-09,ZQT1,IN01,DT,CD,1000036
20000385.0,2019-04-09,ZQT1,IN01,DT,CD,1000203
20000386.0,2019-04-09,ZQT2,IN01,DI,CD,1003560
20000387.0,2019-04-09,ZQT3,IN01,DT,CD,1000203
20000388.0,2019-04-09,ZQT1,IN01,DT,CD,1000161
20000389.0,2019-04-09,ZQT1,IN01,DT,CD,1003795
20000390.0,2019-04-09,ZQT1,IN01,DT,CD,1000187
20000391.0,2019-04-09,ZQT1,IN01,DT,CD,1000052
20000392.0,2019-04-09,ZQT3,IN01,DI,CD,1003368
20000393.0,2019-04-09,ZQT2,IN01,DI,CD,1000152
20000394.0,2019-04-09,ZQT1,IN01,DT,CD,1000203
20000395.0,2019-04-09,ZQT3,IN01,DI,CD,1000032
20000396.0,2019-04-09,ZQT2,IN01,DI,CD,1003724
20000397.0,2019-04-09,ZQT1,IN01,DT,CD,1000052
